CountyCode,Tally,Population,Geoname,Value
01067,[1.1517595048629503],17164,"Henry County, Alabama",[1.4991912748119485]
01069,[6.920035366931915],104056,"Houston County, Alabama",[1.490763977515545]
01071,[0.46099027409372284],52138,"Jackson County, Alabama",[-0.40176808663804592]
01073,[32.863090708843146],659521,"Jefferson County, Alabama",[1.2200239784398723]
01075,[0.12305923961096368],13918,"Lamar County, Alabama",[-0.40176808663804758]
01077,[2.8162511052166224],92318,"Lauderdale County, Alabama",[0.75980832632689566]
01079,[0.29393457117595045],33244,"Lawrence County, Alabama",[-0.40176808663804758]
01081,[9.405755968169764],158991,"Lee County, Alabama",[1.3810092098045028]
01083,[4.0263433677526255],92753,"Limestone County, Alabama",[1.0906660228468597]
01085,[0.09158267020335988],10358,"Lowndes County, Alabama",[-0.40176808663804758]
01087,[0.16766578249336875],18963,"Macon County, Alabama",[-0.40176808663804758]
01089,[15.94996078786188],356967,"Madison County, Alabama",[1.1177671607150594]
01091,[0.17394341290893003],19673,"Marengo County, Alabama",[-0.40176808663804758]
01093,[0.26523430592396113],29998,"Marion County, Alabama",[-0.40176808663804758]
01095,[1.8413527851458846],95157,"Marshall County, Alabama",[0.33286477411584969]
01097,[18.667869142351897],414836,"Mobile County, Alabama",[1.1244335606560123]
01099,[0.1903625110521661],21530,"Monroe County, Alabama",[-0.40176808663804758]
01101,[15.001317418213963],226349,"Montgomery County, Alabama",[1.4875452692822371]
01103,[2.052272325375772],119012,"Morgan County, Alabama",[0.22476862600336672]
01105,[0.0846507515473033],9574,"Perry County, Alabama",[-0.40176808663804758]
01107,[0.17969938107869138],20324,"Pickens County, Alabama",[-0.40176808663804758]
01109,[4.29430592396109],33286,"Pike County, Alabama",[2.1122974650139255]
01111,[0.20028293545534934],22652,"Randolph County, Alabama",[-0.40176808663804758]
01113,[2.514341290893018],58172,"Russell County, Alabama",[1.0866217890878482]
01115,[1.7782404951370439],88019,"St. Clair County, Alabama",[0.37328916287495373]
01117,[6.830481351280647],210622,"Shelby County, Alabama",[0.81717490754667688]
01119,[0.11529619805481867],13040,"Sumter County, Alabama",[-0.40176808663804758]
01121,[0.7082493368700266],80103,"Talladega County, Alabama",[-0.40176808663804758]
01123,[0.36009725906277595],40727,"Tallapoosa County, Alabama",[-0.40176808663804925]
01125,[11.822298850574711],206102,"Tuscaloosa County, Alabama",[1.3520664476751683]
01127,[0.5744208664898319],64967,"Walker County, Alabama",[-0.40176808663804758]
01129,[0.1481520778072502],16756,"Washington County, Alabama",[-0.40176808663804758]
01131,[0.09713527851458882],10986,"Wilcox County, Alabama",[-0.40176808663804758]
01133,[0.21047745358090206],23805,"Winston County, Alabama",[-0.40176808663804758]
02013,[0.00888536637309373],3296,"Aleutians East Borough, Alaska",[-1.5158352293219326]
02016,[0.015223199001474605],5647,"Aleutians West Census Area, Alaska",[-1.5158352293219326]
02020,[5.8038668596861545],298192,"Anchorage Municipality, Alaska",[0.33831836993634945]
02050,[0.04843818658730223],17968,"Bethel Census Area, Alaska",[-1.5158352293219326]
02060,[0.0024208310082033282],898,"Bristol Bay Borough, Alaska",[-1.5158352293219326]
02068,[0.00526490307240657],1953,"Denali Borough, Alaska",[-1.5158352293219326]
02070,[0.013355007588685176],4954,"Dillingham Census Area, Alaska",[-1.5158352293219326]
02090,[0.27121125120300205],100605,"Fairbanks North Star Borough, Alaska",[-1.5158352293219326]
02100,[0.006728724049527291],2496,"Haines Borough, Alaska",[-1.5158352293219326]
02105,[0.005601878435463827],2078,"Hoonah-Angoon Census Area, Alaska",[-1.5158352293219326]
02110,[2.087527328701944],32468,"Juneau City and Borough, Alaska",[1.4590932947579658]
02122,[0.15772064472822264],58506,"Kenai Peninsula Borough, Alaska",[-1.5158352293219326]
02130,[1.0370565067246802],13746,"Ketchikan Gateway Borough, Alaska",[1.6090815861859451]
02150,[0.03701876548401793],13732,"Kodiak Island Borough, Alaska",[-1.5158352293219326]
02158,[0.02169851757798284],8049,"Kusilvak Census Area, Alaska",[-1.5158352293219326]
02164,[0.004210844136763473],1562,"Lake and Peninsula Borough, Alaska",[-1.5158352293219326]
02170,[0.2813474701237643],104365,"Matanuska-Susitna Borough, Alaska",[-1.5158352293219326]
02180,[0.026734277403510476],9917,"Nome Census Area, Alaska",[-1.5158352293219326]
02185,[0.02589588270022402],9606,"North Slope Borough, Alaska",[-1.5158352293219326]
02188,[0.02068489568590661],7673,"Northwest Arctic Borough, Alaska",[-1.5158352293219326]
02195,[0.008489083346138397],3149,"Petersburg Borough, Alaska",[-1.5158352293219326]
02198,[0.017110261034595238],6347,"Prince of Wales-Hyder Census Area, Alaska",[-1.5158352293219326]
02220,[0.023803939646364576],8830,"Sitka City and Borough, Alaska",[-1.5158352293219326]
02230,[0.0029330335600503575],1088,"Skagway Municipality, Alaska",[-1.5158352293219326]
02240,[0.018536340771053546],6876,"Southeast Fairbanks Census Area, Alaska",[-1.5158352293219326]
02261,[0.02521923617120505],9355,"Valdez-Cordova Census Area, Alaska",[-1.5158352293219326]
02275,[0.006499580802648357],2411,"Wrangell City and Borough, Alaska",[-1.5158352293219326]
02282,[0.0016201775455792877],601,"Yakutat City and Borough, Alaska",[-1.5158352293219326]
02290,[0.01489700685003518],5526,"Yukon-Koyukuk Census Area, Alaska",[-1.5158352293219326]
04001,[2.2004203967900486],73112,"Apache County, Arizona",[0.7471353699834048]
04003,[2.3447706710838787],125770,"Cochise County, Arizona",[0.29793644785148088]
04005,[6.386268153940417],140908,"Coconino County, Arizona",[1.1311138472591813]
04007,[0.14681194291618138],53556,"Gila County, Arizona",[-1.5001449334770511]
04009,[0.10306935248535179],37599,"Graham County, Arizona",[-1.5001449334770511]
04011,[0.02635191588716952],9613,"Greenlee County, Arizona",[-1.5001449334770511]
04012,[0.05569456726096156],20317,"La Paz County, Arizona",[-1.5001449334770511]
04013,[170.63123895282567],4242997,"Maricopa County, Arizona",[1.0189712143948637]
04015,[0.5626447918366441],205249,"Mohave County, Arizona",[-1.5001449334770511]
04017,[0.3016119730991068],110026,"Navajo County, Arizona",[-1.5001449334770511]
04019,[30.785704258403925],1016206,"Pima County, Arizona",[0.75329118143083251]
04021,[6.147334950110887],418540,"Pinal County, Arizona",[0.074251474723418531]
04023,[0.12605771892972967],45985,"Santa Cruz County, Arizona",[-1.5001449334770511]
04025,[0.6183283939812475],225562,"Yavapai County, Arizona",[-1.5001449334770511]
04027,[2.563691960448825],205631,"Yuma County, Arizona",[-0.079458379871983773]
05001,[1.0548568927344721],18214,"Arkansas County, Arkansas",[1.3610690247189698]
05003,[0.061717769074052756],20492,"Ashley County, Arkansas",[-1.4118733294336796]
05005,[1.1236704584090742],41062,"Baxter County, Arkansas",[0.65790159931352821]
05007,[3.7779203734094358],258291,"Benton County, Arkansas",[0.070350277922109114]
05009,[0.11235212070751824],37304,"Boone County, Arkansas",[-1.4118733294336796]
05011,[0.03311773320018954],10996,"Bradley County, Arkansas",[-1.4118733294336796]
05013,[0.015492690031081757],5144,"Calhoun County, Arkansas",[-1.4118733294336796]
05015,[0.08326417352241179],27646,"Carroll County, Arkansas",[-1.4118733294336796]
05017,[0.03296413149109446],10945,"Chicot County, Arkansas",[-1.4118733294336796]
05019,[0.06823831221505042],22657,"Clark County, Arkansas",[-1.4118733294336796]
05021,[0.044936029405859224],14920,"Clay County, Arkansas",[-1.4118733294336796]
05023,[0.07609007016820558],25264,"Cleburne County, Arkansas",[-1.4118733294336796]
05025,[0.02482022911083685],8241,"Cleveland County, Arkansas",[-1.4118733294336796]
05027,[1.0719849891976838],23901,"Columbia County, Arkansas",[1.1213113654302118]
05029,[0.06305801928086288],20937,"Conway County, Arkansas",[-1.4118733294336796]
05031,[3.3187536643544977],105835,"Craighead County, Arkansas",[0.78563959460096489]
05033,[1.187535639612241],62267,"Crawford County, Arkansas",[0.31924250863365244]
05035,[0.14828588524111788],49235,"Crittenden County, Arkansas",[-1.4118733294336796]
05037,[0.051312006232414435],17037,"Cross County, Arkansas",[-1.4118733294336796]
05039,[0.02249512088688757],7469,"Dallas County, Arkansas",[-1.4118733294336796]
05041,[0.03576811563163431],11876,"Desha County, Arkansas",[-1.4118733294336796]
05043,[0.05617304855554158],18651,"Drew County, Arkansas",[-1.4118733294336796]
05045,[9.36812306073659],122227,"Faulkner County, Arkansas",[1.6238955658599492]
05047,[0.053085955382551925],17626,"Franklin County, Arkansas",[-1.4118733294336796]
05049,[0.03651202979136939],12123,"Fulton County, Arkansas",[-1.4118733294336796]
05051,[0.29358105485220776],97477,"Garland County, Arkansas",[-1.4118733294336796]
05053,[0.05445933536975511],18082,"Grant County, Arkansas",[-1.4118733294336796]
05055,[1.1343201769063342],44598,"Greene County, Arkansas",[0.58927014728382265]
05057,[0.06618125403246317],21974,"Hempstead County, Arkansas",[-1.4118733294336796]
05059,[0.10051575371254327],33374,"Hot Spring County, Arkansas",[-1.4118733294336796]
05061,[0.040288824756178204],13377,"Howard County, Arkansas",[-1.4118733294336796]
05063,[0.11194251614993134],37168,"Independence County, Arkansas",[-1.4118733294336796]
05065,[0.04045748545636105],13433,"Izard County, Arkansas",[-1.4118733294336796]
05067,[0.051866177104443814],17221,"Jackson County, Arkansas",[-1.4118733294336796]
05069,[0.21087406400004283],70016,"Jefferson County, Arkansas",[-1.4118733294336796]
05071,[0.07883683014261197],26176,"Johnson County, Arkansas",[-1.4118733294336796]
05073,[0.02062178239557092],6847,"Lafayette County, Arkansas",[-1.4118733294336796]
05075,[0.050402443170714066],16735,"Lawrence County, Arkansas",[-1.4118733294336796]
05077,[0.028039841405398752],9310,"Lee County, Arkansas",[-1.4118733294336796]
05079,[0.04127669457153489],13705,"Lincoln County, Arkansas",[-1.4118733294336796]
05081,[0.037499899606726075],12451,"Little River County, Arkansas",[-1.4118733294336796]
05083,[0.06563310675686893],21792,"Logan County, Arkansas",[-1.4118733294336796]
05085,[0.2175361616572654],72228,"Lonoke County, Arkansas",[-1.4118733294336796]
05087,[0.04840562095247785],16072,"Madison County, Arkansas",[-1.4118733294336796]
05089,[0.049167605901518224],16325,"Marion County, Arkansas",[-1.4118733294336796]
05091,[0.13187760855190064],43787,"Miller County, Arkansas",[-1.4118733294336796]
05093,[1.129010376648792],42835,"Mississippi County, Arkansas",[0.62269952709481879]
05095,[0.0215915814216223],7169,"Monroe County, Arkansas",[-1.4118733294336796]
05097,[0.026741756373634316],8879,"Montgomery County, Arkansas",[-1.4118733294336796]
05099,[0.02529308143099234],8398,"Nevada County, Arkansas",[-1.4118733294336796]
05101,[0.023901630654483832],7936,"Newton County, Arkansas",[-1.4118733294336796]
05103,[0.07257831344654124],24098,"Ouachita County, Arkansas",[-1.4118733294336796]
05105,[0.030515539540225574],10132,"Perry County, Arkansas",[-1.4118733294336796]
05107,[0.05714887117802806],18975,"Phillips County, Arkansas",[-1.4118733294336796]
05109,[0.0326237982925112],10832,"Pike County, Arkansas",[-1.4118733294336796]
05111,[0.07235242858022492],24023,"Poinsett County, Arkansas",[-1.4118733294336796]
05113,[0.06075700544265402],20173,"Polk County, Arkansas",[-1.4118733294336796]
05115,[2.1920894785171785],63779,"Pope County, Arkansas",[0.8716699940768815]
05117,[0.024850347093012357],8251,"Prairie County, Arkansas",[-1.4118733294336796]
05119,[16.18438964905189],393250,"Pulaski County, Arkansas",[1.0406581925247085]
05121,[0.05254985529982787],17448,"Randolph County, Arkansas",[-1.4118733294336796]
05123,[0.07889706610696302],26196,"St. Francis County, Arkansas",[-1.4118733294336796]
05125,[8.357509483817942],118703,"Saline County, Arkansas",[1.5442677767355939]
05127,[0.03095225028177046],10277,"Scott County, Arkansas",[-1.4118733294336796]
05129,[0.023994996399227905],7967,"Searcy County, Arkansas",[-1.4118733294336796]
05131,[0.38488672961548037],127793,"Sebastian County, Arkansas",[-1.4118733294336796]
05133,[0.050929507858785486],16910,"Sevier County, Arkansas",[-1.4118733294336796]
05135,[0.051673422018520564],17157,"Sharp County, Arkansas",[-1.4118733294336796]
05137,[0.03776493784987056],12539,"Stone County, Arkansas",[-1.4118733294336796]
05139,[0.1201315955034522],39887,"Union County, Arkansas",[-1.4118733294336796]
05141,[0.05008018076143614],16628,"Van Buren County, Arkansas",[-1.4118733294336796]
05143,[2.6868375717142627],228049,"Washington County, Arkansas",[-0.13250868448440706]
05145,[0.23872416211773587],79263,"White County, Arkansas",[-1.4118733294336796]
05147,[0.020001351962755435],6641,"Woodruff County, Arkansas",[-1.4118733294336796]
05149,[0.0649102751846567],21552,"Yell County, Arkansas",[-1.4118733294336796]
06001,[54.190457318782805],1647704,"Alameda County, California",[0.83034038280775413]
06003,[0.0020737825412916393],1071,"Alpine County, California",[-1.8262117230527788]
06005,[0.07238488584603674],37383,"Amador County, California",[-1.8262117230527788]
06007,[11.4392778734338],226864,"Butte County, California",[1.2311533222230644]
06009,[0.08746482835918266],45171,"Calaveras County, California",[-1.8262117230527788]
06011,[1.0418009500479917],21588,"Colusa County, California",[1.1899884233062408]
06013,[31.197951965218323],1135127,"Contra Costa County, California",[0.6619677646033757]
06015,[0.053325836776070626],27540,"Del Norte County, California",[-1.8262117230527806]
06017,[4.359426595917145],185625,"El Dorado County, California",[0.51448625257784464]
06019,[22.897414210037123],979915,"Fresno County, California",[0.50974604959254632]
06021,[0.05438112294320785],28085,"Glenn County, California",[-1.8262117230527806]
06023,[2.2645883185222546],136646,"Humboldt County, California",[0.18751012496880357]
06025,[2.3502446381106137],180883,"Imperial County, California",[-0.040717977076535961]
06027,[0.03513231599364657],18144,"Inyo County, California",[-1.8262117230527788]
06029,[19.713219334401796],884788,"Kern County, California",[0.46508459247203371]
06031,[2.290029428522285],149785,"Kings County, California",[0.11187914366726877]
06033,[1.1241481245727876],64116,"Lake County, California",[0.24034611863738539]
06035,[0.05977373207252376],30870,"Lassen County, California",[-1.8262117230527788]
06037,[641.63009442773],10137915,"Los Angeles County, California",[1.4443199191870797]
06039,[3.29954055816077],154697,"Madera County, California",[0.42416575417218561]
06041,[11.504699806881609],260651,"Marin County, California",[1.1062870700610019]
06043,[0.033711068201575586],17410,"Mariposa County, California",[-1.8262117230527788]
06045,[1.1696745252365077],87628,"Mendocino County, California",[-0.015435055570445701]
06047,[1.520230908435024],268672,"Merced County, California",[-0.82042176375517473]
06049,[0.017029801541232452],8795,"Modoc County, California",[-1.8262117230527788]
06051,[1.0270714787206336],13981,"Mono County, California",[1.5841078566778581]
06053,[12.842741851551292],435232,"Monterey County, California",[0.7286052145495272]
06055,[3.2752767215362],142166,"Napa County, California",[0.4964731562824613]
06057,[1.191901369112783],99107,"Nevada County, California",[-0.1132384417468513]
06059,[112.14298923743131],3172532,"Orange County, California",[0.89798682030251675]
06061,[8.73682403755393],380531,"Placer County, California",[0.49325803024550807]
06063,[0.036067551257366284],18627,"Plumas County, California",[-1.8262117230527806]
06065,[65.67808846934223],2387741,"Riverside County, California",[0.66272722839133757]
06067,[51.93245630950931],1514460,"Sacramento County, California",[0.86951136624801273]
06069,[2.1150436189619977],59414,"San Benito County, California",[0.90460497283442065]
06071,[64.08918447222112],2140096,"San Bernardino County, California",[0.74245857552085182]
06073,[127.42417362519883],3317749,"San Diego County, California",[0.97582624709992216]
06075,[112.68630276007258],870887,"San Francisco County, California",[2.1150574246209106]
06077,[20.9960209818096],733709,"San Joaquin County, California",[0.69983016471278503]
06079,[7.935773154644414],282887,"San Luis Obispo County, California",[0.68117726794652045]
06081,[33.48088017388632],764797,"San Mateo County, California",[1.0985873837752818]
06083,[10.47590348233641],446170,"Santa Barbara County, California",[0.51426644145843581]
06085,[76.71654748582651],1919402,"Santa Clara County, California",[1.01322061835876]
06087,[5.53185067410289],274673,"Santa Cruz County, California",[0.37035289255925241]
06089,[2.347820384383522],179631,"Shasta County, California",[-0.035171361477872955]
06091,[0.005706290522116207],2947,"Sierra County, California",[-1.8262117230527788]
06093,[1.0844287022856562],43603,"Siskiyou County, California",[0.56824431907492878]
06095,[13.852374968398097],440207,"Solano County, California",[0.78892573747442507]
06097,[9.974096902938935],503070,"Sonoma County, California",[0.35564698307179843]
06099,[9.473288623839728],541560,"Stanislaus County, California",[0.238180114144564]
06101,[1.1871458042935308],96651,"Sutter County, California",[-0.093452093665780334]
06103,[0.12252162846196997],63276,"Tehama County, California",[-1.8262117230527788]
06105,[0.024749849152931585],12782,"Trinity County, California",[-1.8262117230527788]
06107,[8.891546416400281],460437,"Tulare County, California",[0.33094444006510104]
06109,[0.10418094850761486],53804,"Tuolumne County, California",[-1.8262117230527772]
06111,[26.645351847873044],849738,"Ventura County, California",[0.78561954289328173]
06113,[8.41785846869824],215802,"Yolo County, California",[0.9903778302597932]
06115,[0.1457553508830328],75275,"Yuba County, California",[-1.8262117230527788]
08001,[11.866414044105765],498187,"Adams County, Colorado",[0.52773414510855099]
08003,[2.1292511837734356],16654,"Alamosa County, Colorado",[2.1038249830966893]
08005,[41.24455211990832],637068,"Arapahoe County, Colorado",[1.4655813246827036]
08007,[1.0997595001935738],12854,"Archuleta County, Colorado",[1.7270718987547213]
08009,[0.02769113868762009],3568,"Baca County, Colorado",[-0.5240520083828667]
08011,[0.04548704143725936],5861,"Bent County, Colorado",[-0.5240520083828667]
08013,[31.022898765866895],322226,"Boulder County, Colorado",[1.8377819944160376]
08014,[0.5163295307591583],66529,"Broomfield County, Colorado",[-0.5240520083828667]
08015,[0.1479085541223833],19058,"Chaffee County, Colorado",[-0.5240520083828667]
08017,[0.014342271383049852],1848,"Cheyenne County, Colorado",[-0.52405200838286836]
08019,[0.07323250691042123],9436,"Clear Creek County, Colorado",[-0.52405200838286836]
08021,[0.06308891995282057],8129,"Conejos County, Colorado",[-0.5240520083828667]
08023,[0.02887856700017775],3721,"Costilla County, Colorado",[-0.52405200838286836]
08025,[0.044190959553617896],5694,"Crowley County, Colorado",[-0.52405200838286836]
08027,[0.03571598100908846],4602,"Custer County, Colorado",[-0.5240520083828667]
08029,[0.23625942935216684],30442,"Delta County, Colorado",[-0.5240520083828667]
08031,[39.07853053712271],693060,"Denver County, Colorado",[1.3359718162534007]
08033,[0.015956553010579296],2056,"Dolores County, Colorado",[-0.5240520083828667]
08035,[8.550502883741574],328632,"Douglas County, Colorado",[0.61056786302975796]
08037,[2.419006974945605],53989,"Eagle County, Colorado",[1.1203593911876493]
08039,[0.19581701800093687],25231,"Elbert County, Colorado",[-0.5240520083828667]
08041,[20.341751037127228],688284,"El Paso County, Colorado",[0.73008184239487173]
08043,[1.368226952402697],47446,"Fremont County, Colorado",[0.7070551116055025]
08045,[1.4570202028861778],58887,"Garfield County, Colorado",[0.5634099086811557]
08047,[0.046030309292677846],5931,"Gilpin County, Colorado",[-0.52405200838286836]
08049,[0.11647662820173822],15008,"Grand County, Colorado",[-0.52405200838286836]
08051,[0.12734198531010946],16408,"Gunnison County, Colorado",[-0.5240520083828667]
08053,[0.006115643858140305],788,"Hinsdale County, Colorado",[-0.52405200838286836]
08055,[0.05181999243756704],6677,"Huerfano County, Colorado",[-0.5240520083828667]
08057,[0.010531635425756854],1357,"Jackson County, Colorado",[-0.5240520083828667]
08059,[22.438009437699733],571837,"Jefferson County, Colorado",[0.99591938476466124]
08061,[0.01065581093556682],1373,"Kiowa County, Colorado",[-0.5240520083828667]
08063,[1.063601143930786],8195,"Kit Carson County, Colorado",[2.117909310351183]
08065,[2.059123064608261],7618,"Lake County, Colorado",[2.8060068398676661]
08067,[0.4316883988849467],55623,"La Plata County, Colorado",[-0.52405200838286836]
08069,[21.638675256676013],339993,"Larimer County, Colorado",[1.4495562988319055]
08071,[0.10945295092811273],14103,"Las Animas County, Colorado",[-0.5240520083828667]
08073,[0.043795150116098656],5643,"Lincoln County, Colorado",[-0.52405200838286836]
08075,[0.17011268747027602],21919,"Logan County, Colorado",[-0.5240520083828667]
08077,[2.164789564925472],150083,"Mesa County, Colorado",[0.057264062022793126]
08079,[0.005681029573805462],732,"Mineral County, Colorado",[-0.52405200838286836]
08081,[0.10173854738116915],13109,"Moffat County, Colorado",[-0.5240520083828667]
08083,[0.20953841183493668],26999,"Montezuma County, Colorado",[-0.52405200838286836]
08085,[2.3218551604580453],41471,"Montrose County, Colorado",[1.3293269828413417]
08087,[0.2194336477729178],28274,"Morgan County, Colorado",[-0.5240520083828667]
08089,[0.14198693449832095],18295,"Otero County, Colorado",[-0.52405200838286836]
08091,[0.037695028196684605],4857,"Ouray County, Colorado",[-0.52405200838286836]
08093,[0.1332248000873561],17166,"Park County, Colorado",[-0.5240520083828667]
08095,[0.03327903662906809],4288,"Phillips County, Colorado",[-0.5240520083828667]
08097,[0.1377727281341456],17752,"Pitkin County, Colorado",[-0.5240520083828667]
08099,[0.09252627674714307],11922,"Prowers County, Colorado",[-0.5240520083828667]
08101,[3.281514544146832],165123,"Pueblo County, Colorado",[0.35785330616491196]
08103,[0.05079554448163491],6545,"Rio Blanco County, Colorado",[-0.5240520083828667]
08105,[0.08908816731927996],11479,"Rio Grande County, Colorado",[-0.5240520083828667]
08107,[1.1912923728622353],24648,"Routt County, Colorado",[1.1914231741089949]
08109,[0.04958483326098784],6389,"Saguache County, Colorado",[-0.52405200838286836]
08111,[0.00538611273800682],694,"San Juan County, Colorado",[-0.5240520083828667]
08113,[0.06221969138415087],8017,"San Miguel County, Colorado",[-0.5240520083828667]
08115,[0.018680653257035204],2407,"Sedgwick County, Colorado",[-0.5240520083828667]
08117,[0.23573168343547451],30374,"Summit County, Colorado",[-0.5240520083828667]
08119,[0.1865969863975474],24043,"Teller County, Colorado",[-0.52405200838286836]
08121,[0.03809083763420385],4908,"Washington County, Colorado",[-0.5240520083828667]
08123,[8.766845564338887],294932,"Weld County, Colorado",[0.73548275859643619]
08125,[0.07840907347562379],10103,"Yuma County, Colorado",[-0.5240520083828667]
09001,[26.695975229081785],944177,"Fairfield County, Connecticut",[0.68855497708276525]
09003,[18.493251412293525],892389,"Hartford County, Connecticut",[0.39714278097592304]
09005,[4.714673089419345],182571,"Litchfield County, Connecticut",[0.60352296249896853]
09007,[3.6393503953079747],163329,"Middlesex County, Connecticut",[0.46517581306039008]
09009,[18.35423207133774],856875,"New Haven County, Connecticut",[0.42815503600312271]
09011,[9.056134403593283],269801,"New London County, Connecticut",[0.84946578944178297]
09013,[1.5915505087164596],151118,"Tolland County, Connecticut",[-0.23770435723957425]
09015,[0.4548328902498901],116192,"Windham County, Connecticut",[-1.1659947550255889]
10001,[7.938068304159903],174827,"Kent County, Delaware",[1.1328304154230329]
10003,[16.258240570921522],556987,"New Castle County, Delaware",[0.71843649451152136]
10005,[9.701444754297238],220251,"Sussex County, Delaware",[1.104349042634569]
11001,[147.82349294601156],681170,"District of Columbia, District of Columbia",[2.6000744397238664]
12001,[16.24986941137826],263496,"Alachua County, Florida",[1.4200014701565449]
12003,[0.23854100914501122],27937,"Baker County, Florida",[-0.43449605223986693]
12005,[10.57086815393366],183974,"Bay County, Florida",[1.3536526815558125]
12007,[0.22990855182154898],26926,"Bradford County, Florida",[-0.43449605223986193]
12009,[16.944920880056983],579130,"Brevard County, Florida",[0.72067175038143361]
12011,[72.71856654990096],1909632,"Broward County, Florida",[0.96780807703701754]
12013,[0.12315126802800996],14423,"Calhoun County, Florida",[-0.43449605223986193]
12015,[4.523829373127556],178465,"Charlotte County, Florida",[0.58610165620546506]
12017,[1.2263127134057255],143621,"Citrus County, Florida",[-0.43449605223986526]
12019,[8.962274569679693],208311,"Clay County, Florida",[1.082293386567212]
12021,[8.117725951790579],365136,"Collier County, Florida",[0.46305752509346726]
12023,[1.5917118299294937],69299,"Columbia County, Florida",[0.49363366219964855]
12027,[0.3056794977052453],35800,"DeSoto County, Florida",[-0.43449605223986359]
12029,[0.1391780953238961],16300,"Dixie County, Florida",[-0.43449605223986693]
12031,[14.725255178740625],926255,"Duval County, Florida",[0.14850621794918314]
12033,[10.69123474422409],315187,"Escambia County, Florida",[0.85931448209639072]
12035,[1.9248085585602],108310,"Flagler County, Florida",[0.25300584683358468]
12037,[0.10161708665335543],11901,"Franklin County, Florida",[-0.43449605223986359]
12039,[0.39282377015160636],46006,"Gadsden County, Florida",[-0.43449605223986359]
12041,[0.14696523783527013],17212,"Gilchrist County, Florida",[-0.43449605223986526]
12043,[0.11928331237268958],13970,"Glades County, Florida",[-0.43449605223986193]
12045,[0.13653114995270602],15990,"Gulf County, Florida",[-0.43449605223986359]
12047,[0.12262187895377162],14361,"Hamilton County, Florida",[-0.43449605223986359]
12049,[0.2336142753412159],27360,"Hardee County, Florida",[-0.43449605223986193]
12051,[1.3354789794647863],39290,"Hendry County, Florida",[0.8612483832104415]
12053,[3.561142764327884],182835,"Hernando County, Florida",[0.33898483557961889]
12055,[1.8616831807240308],100917,"Highlands County, Florida",[0.2880410969859698]
12057,[51.75105420566661],1376238,"Hillsborough County, Florida",[0.95599471570236605]
12059,[0.16639040144642742],19487,"Holmes County, Florida",[-0.43449605223986526]
12061,[4.294125746108933],151563,"Indian River County, Florida",[0.69047534147278922]
12063,[1.4118049300230813],48229,"Jackson County, Florida",[0.72111006599971306]
12065,[0.11873684623154031],13906,"Jefferson County, Florida",[-0.43449605223986359]
