CountyCode,Tally,Population,Geoname,Value
12061,"[1.4926501419846496, 0.3088254621396331, 2.477944167597052]",151563,"Indian River County, Florida","[0.82467114898564031, -0.5584998118808665, 1.2696612968419205]"
12063,"[0.15676664949742228, 0.09827163102823491, 1.1520870480198893]",48229,"Jackson County, Florida","[-0.14849697835262499, -0.55849981188086495, 1.6025520575638859]"
12065,"[0.045200958508597705, 0.028334929214344818, 0.043851676165057474]",13906,"Jefferson County, Florida","[-0.1484969783526234, -0.55849981188086495, -0.1751022614643343]"
12067,"[0.028009252083171742, 0.017558038619301688, 0.027173155006062138]",8617,"Lafayette County, Florida","[-0.1484969783526234, -0.55849981188086495, -0.1751022614643343]"
12069,"[1.0901927714619306, 1.683404423901509, 4.184122264930473]",335396,"Lake County, Florida","[-0.14849697835262499, 0.23292176844396234, 1.03223758726005]"
12071,"[3.3479274820413103, 3.471835137996044, 6.277840094517688]",722336,"Lee County, Florida","[0.16299192068986212, 0.19489666449689641, 0.71491853616977108]"
12073,"[8.935555176172995, 5.586467423869639, 13.907628155988727]",287822,"Leon County, Florida","[1.8326352163549875, 1.4202900046850495, 2.2210206353491277]"
12075,"[0.12989180950396037, 0.08142471640546763, 0.12601444205608095]",39961,"Levy County, Florida","[-0.1484969783526234, -0.55849981188086495, -0.1751022614643343]"
12077,"[0.02666030934039391, 0.016712432720843964, 0.025864479210829915]",8202,"Liberty County, Florida","[-0.14849697835262499, -0.55849981188086495, -0.17510226146433586]"
12079,"[0.05923646396236761, 0.037133305767454314, 1.0574682113067746]",18224,"Madison County, Florida","[-0.1484969783526234, -0.55849981188086495, 2.3817153244358251]"
12081,"[3.2218105775837538, 0.7659111083360884, 4.185338620043938]",375888,"Manatee County, Florida","[0.70273027312624248, -0.55849981188086495, 0.93242951841428301]"
12083,"[1.1344770989983277, 2.7111647486258152, 5.1006121109685285]",349020,"Marion County, Florida","[-0.14849697835262499, 0.61634144022876081, 1.1711631478384106]"
12085,"[3.515851957160428, 0.3233698835931063, 1.5004533912750444]",158701,"Martin County, Florida","[1.5363976473126519, -0.55849981188086495, 0.78884693238968262]"
12086,"[29.81833125133805, 37.11479931233389, 58.555097482641514]",2712945,"Miami-Dade County, Florida","[0.92104913825341428, 1.1132163827271984, 1.513500216779835]"
12087,"[1.2570369765557643, 1.1611276569454045, 2.2493642309869353]",79077,"Monroe County, Florida","[1.2449986135346054, 1.1753229024017875, 1.7558442411381951]"
12089,"[0.26205894411622016, 0.164275756013153, 0.25423628906797474]",80622,"Nassau County, Florida","[-0.14849697835262499, -0.55849981188086495, -0.17510226146433586]"
12091,"[0.6538959314809856, 1.4099049122716616, 2.6343766499442376]",201170,"Okaloosa County, Florida","[-0.14849697835262499, 0.52602483703742375, 1.0748259533611337]"
12093,"[0.1310392234514316, 0.08214399082030038, 0.1271276048409411]",40314,"Okeechobee County, Florida","[-0.1484969783526234, -0.55849981188086495, -0.1751022614643343]"
12095,"[32.01494803545814, 26.678160211899243, 28.436800580135248]",1314367,"Orange County, Florida","[1.6196517907821812, 1.4595586976729837, 1.5156032722705097]"
12097,"[1.4274942426161066, 1.6846657011331851, 3.3899059752216374]",336015,"Osceola County, Florida","[0.086538269899867085, 0.23196053284986715, 0.8458239746256786]"
12099,"[19.693053063734936, 13.941913860848775, 21.55296192750404]",1443810,"Palm Beach County, Florida","[1.1105821798829281, 0.80738267970531596, 1.1898109427295978]"
12101,"[2.6654339644134355, 4.044003380677082, 4.615719517714531]",512368,"Pasco County, Florida","[0.26436621093422119, 0.63033783349362194, 0.7464258028125349]"
12103,"[9.122818701852804, 4.957587842952503, 21.029600233140783]",960730,"Pinellas County, Florida","[0.79265706504951272, 0.25725702623683006, 1.5258431167704007]"
12105,"[9.83000420286142, 6.357348249763163, 5.351852325791493]",666149,"Polk County, Florida","[1.1796741638876447, 0.79705763342618263, 0.64590957168511276]"
12107,"[1.2349338183608465, 3.147271945838143, 0.22792086855902882]",72277,"Putnam County, Florida","[1.3083625599010944, 2.1296610735672545, -0.17510226146433586]"
12109,"[2.764141933907002, 0.4790143466282666, 3.7413317269247033]",235087,"St. Johns County, Florida","[0.98025632895612325, -0.55849981188086495, 1.2460088054884493]"
12111,"[1.9962901042423988, 1.6245400653459807, 2.9665501011306823]",306507,"St. Lucie County, Florida","[0.46165490612117732, 0.28074829155536346, 0.80940199356503717]"
12113,"[0.5541944356997248, 1.3474054671550526, 0.5376513182161509]",170497,"Santa Rosa County, Florida","[-0.14849697835262499, 0.63145378127861906, -0.17510226146433586]"
12115,"[3.3410408637231197, 4.84065248173687, 4.301009793164213]",412569,"Sarasota County, Florida","[0.65288855509798704, 0.9783876687352302, 0.87461931431462714]"
12117,"[6.73787345257635, 3.9280860940328317, 11.436323716955556]",455479,"Seminole County, Florida","[1.1818415048344078, 0.70812977944718047, 1.6462984751185838]"
12119,"[0.40304458875536264, 0.2526548168317202, 2.3910134070014704]",123996,"Sumter County, Florida","[-0.14849697835262499, -0.55849981188086495, 1.4145511962578545]"
12121,"[0.1423508397041225, 0.08923485473989762, 1.1381015609069847]",43794,"Suwannee County, Florida","[-0.1484969783526234, -0.55849981188086495, 1.6765158520586392]"
12123,"[1.0720790489665044, 0.04518388144168672, 0.06992743556451515]",22175,"Taylor County, Florida","[2.2214938511304911, -0.5584998118808665, -0.17510226146433586]"
12125,"[0.04921853255696724, 0.030853408468546575, 0.047749322629893586]",15142,"Union County, Florida","[-0.1484969783526234, -0.5584998118808665, -0.1751022614643343]"
12127,"[4.7206788580429455, 5.078634508026921, 9.669315310041679]",529364,"Volusia County, Florida","[0.73751652158548664, 0.80168259101550654, 1.3669802403436522]"
12129,"[0.10366706239858373, 0.06498532269761957, 0.1005725232225066]",31893,"Wakulla County, Florida","[-0.14849697835262499, -0.5584998118808665, -0.17510226146433586]"
12131,"[0.21416985151538812, 0.13425572781561648, 0.20777672161940638]",65889,"Walton County, Florida","[-0.14849697835262499, -0.5584998118808665, -0.17510226146433586]"
12133,"[0.07986066083688584, 0.05006190679327178, 0.07747676051339672]",24569,"Washington County, Florida","[-0.14849697835262499, -0.55849981188086495, -0.17510226146433586]"
13001,"[0.10187761429729353, 0.09651563459743596, 0.08936632833095921]",18428,"Appling County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
13003,"[0.04573656951820648, 0.043329381648827194, 0.04011979782298814]",8273,"Atkinson County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
13005,"[0.06286912469008148, 0.05956022339060351, 0.055148354991299546]",11372,"Bacon County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
13007,"[0.01741450428893394, 0.01649795143162163, 0.015275880955205216]",3150,"Baker County, Georgia","[0.31776222808336174, 0.27029622775952794, 0.20273157920418419]"
13009,"[0.24957472432369276, 2.2364392125171837, 1.2189251967751682]",45144,"Baldwin County, Georgia","[0.31776222808336013, 2.2429089139480691, 1.7100934728415429]"
13011,"[0.10170623346143426, 0.0963532738055693, 0.08921599426441601]",18397,"Banks County, Georgia","[0.31776222808336174, 0.27029622775952794, 0.20273157920418577]"
13013,"[1.4263844627899438, 1.4039431752746832, 0.3740214585876691]",77126,"Barrow County, Georgia","[1.3778849282355896, 1.3639630207864166, 0.20273157920418577]"
13015,"[0.5738880783242418, 0.543683442622966, 0.5034105950212648]",103807,"Bartow County, Georgia","[0.31776222808336013, 0.27029622775952483, 0.20273157920418264]"
13017,"[0.09532644363621845, 0.09030926239220695, 0.08361968740019161]",17243,"Ben Hill County, Georgia","[0.31776222808336174, 0.27029622775952794, 0.20273157920418577]"
13019,"[0.10500116824118175, 0.09947479096533007, 0.09210628793086117]",18993,"Berrien County, Georgia","[0.31776222808336174, 0.27029622775952794, 0.20273157920418419]"
13021,"[0.844520531802395, 2.800072082760167, 0.7408074840371888]",152760,"Bibb County, Georgia","[0.31776222808336013, 1.3700493009728019, 0.20273157920418264]"
13023,"[0.07170353035792802, 0.0679296603390897, 0.06289783364730528]",12970,"Bleckley County, Georgia","[0.31776222808336174, 0.27029622775952794, 0.20273157920418419]"
13025,"[0.10147404007091487, 0.0961333011198141, 0.08901231585167972]",18355,"Brantley County, Georgia","[0.31776222808336013, 0.27029622775952483, 0.20273157920418264]"
13027,"[0.08672423135889092, 0.08215979812947562, 0.07607388715692188]",15687,"Brooks County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13029,"[1.200294441393038, 1.189752628688141, 0.17569687841494752]",36230,"Bryan County, Georgia","[1.889684556670407, 1.881940112708393, 0.20273157920418419]"
13031,"[5.413094155389755, 6.391352357737661, 4.36236329420154]",74722,"Bulloch County, Georgia","[2.5765300655615579, 2.7223724095280892, 2.3870716341718072]"
13033,"[0.12542865819280405, 0.118827149866867, 0.1100251387656176]",22688,"Burke County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13035,"[0.13167023766652058, 0.12474022515775636, 0.11550020847940402]",23817,"Butts County, Georgia","[0.31776222808336174, 0.27029622775952794, 0.20273157920418419]"
13037,"[0.034961690515307356, 0.033121601540817495, 0.03066814957483101]",6324,"Calhoun County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
13039,"[0.29305017249136817, 1.2776264792023486, 0.2570615548169896]",53008,"Camden County, Georgia","[0.31776222808336174, 1.610406320485041, 0.20273157920418419]"
13043,"[0.06031499739437121, 0.05714052384729904, 0.052907892451202816]",10910,"Candler County, Georgia","[0.31776222808336174, 0.27029622775952794, 0.20273157920418419]"
13045,"[1.6427389470272171, 6.608910581394202, 2.5638060938835245]",116261,"Carroll County, Georgia","[1.1415741191823234, 2.3636681856539394, 1.5323551494601266]"
13047,"[0.3670756367544869, 0.34775586639898765, 2.3219961725916543]",66398,"Catoosa County, Georgia","[0.31776222808336013, 0.27029622775952639, 1.9371625742407892]"
13049,"[0.06908859050755797, 0.06545234890189702, 1.0606040267610137]",12497,"Charlton County, Georgia","[0.31776222808336174, 0.27029622775952794, 2.7155059855612196]"
13051,"[9.59816499328685, 10.514051046271762, 3.401899116918302]",289082,"Chatham County, Georgia","[1.8916002898094397, 1.9716132954116818, 0.98100154702440001]"
13053,"[0.060381338363090946, 0.057203373186086155, 1.0529660862834125]",10922,"Chattahoochee County, Georgia","[0.31776222808336174, 0.27029622775952639, 2.8274233060216147]"
13055,"[0.13723735062491943, 0.1300143321709763, 0.12038364089905214]",24824,"Chattooga County, Georgia","[0.31776222808336174, 0.27029622775952794, 0.20273157920418419]"
13057,"[3.3361568657422698, 1.2658328201768878, 3.1720674260897073]",241689,"Cherokee County, Georgia","[1.1210666075197062, 0.27029622775952639, 1.0767885303460352]"
13059,"[5.6894319321778095, 1.6531460410105516, 9.604764852787552]",124707,"Clarke County, Georgia","[2.1705832688189379, 1.0855512672646566, 2.6302983903701085]"
13061,"[0.016695810461136662, 0.015817083594761052, 0.0146454477729269]",3020,"Clay County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
13063,"[1.5449816500298572, 2.463666826344079, 3.355247061429706]",279462,"Clayton County, Georgia","[0.31776222808336013, 0.72742775700984563, 0.99859096694590554]"
13065,"[0.037753539615596785, 0.0357665112147759, 0.033117140013681386]",6829,"Clinch County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
13067,"[9.136082978973299, 9.91839440113261, 12.628142964011683]",748150,"Cobb County, Georgia","[1.0134883153768659, 1.0856165683442647, 1.2976634865701244]"
13069,"[0.23778814554781788, 0.22527297999266957, 1.2085860925858052]",43012,"Coffee County, Georgia","[0.31776222808336174, 0.27029622775952639, 1.7450867710149056]"
13071,"[0.2526927498535216, 0.23939313144017832, 0.22166030688905397]",45708,"Colquitt County, Georgia","[0.31776222808336174, 0.27029622775952794, 0.20273157920418419]"
13073,"[2.815164653143911, 1.7722612503468613, 2.715056713284134]",147450,"Columbia County, Georgia","[1.4058279835401242, 0.99956373840535706, 1.3740408010481049]"
13075,"[0.09490628416765996, 0.08991121657988838, 0.08325112646285959]",17167,"Cook County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
13077,"[0.7768859141926133, 0.7359971818666863, 0.6814788720987836]",140526,"Coweta County, Georgia","[0.31776222808336174, 0.27029622775952794, 0.20273157920418419]"
13079,"[0.06812111804706152, 0.06453579604458458, 0.05975536670794868]",12322,"Crawford County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13081,"[0.12561109585678343, 0.11899998554853168, 0.110185171804196]",22721,"Crisp County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
13083,"[0.08987542737307912, 0.08514514172186442, 0.0788380941869115]",16257,"Dade County, Georgia","[0.31776222808336174, 0.27029622775952794, 0.20273157920418419]"
13085,"[0.13049268547174478, 0.12362464939428451, 0.11446726795767086]",23604,"Dawson County, Georgia","[0.31776222808336013, 0.27029622775952483, 0.20273157920418264]"
13087,"[0.14828312191675727, 0.1404787470790332, 2.1300729139620724]",26822,"Decatur County, Georgia","[0.31776222808336013, 0.27029622775952639, 2.6571987265946833]"
13089,"[8.191624662773727, 19.1366846275045, 12.269235247961262]",740321,"DeKalb County, Georgia","[0.92692678496698755, 1.6718265312185467, 1.281586069710418]"
13091,"[1.1136807783153477, 0.10769757945664606, 0.09971998097837599]",20563,"Dodge County, Georgia","[2.3211740017706459, 0.27029622775952639, 0.20273157920418419]"
13093,"[0.07608756270749126, 0.07208295414393909, 0.06674347605920286]",13763,"Dooly County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418264]"
13095,"[0.4976512484371317, 0.47145907746675636, 0.4365361828395892]",90017,"Dougherty County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13097,"[2.7862731612664584, 2.744890363305066, 0.6897132993565419]",142224,"Douglas County, Georgia","[1.428451671006679, 1.4153148573486494, 0.20273157920418577]"
13099,"[0.05715827296612311, 0.05414994281001137, 0.05013883593519572]",10339,"Early County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13101,"[0.02190357650563689, 0.02075075668955074, 0.019213663601435876]",3962,"Echols County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13103,"[1.3245842462894881, 0.3075008649058312, 0.28472302306095487]",58712,"Effingham County, Georgia","[1.552370776263863, 0.27029622775952639, 0.20273157920418419]"
13105,"[0.1058304303501784, 0.10026040770016902, 0.09283371083348983]",19143,"Elbert County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13107,"[0.12513565224762513, 1.1185495652872273, 0.1097681160066887]",22635,"Emanuel County, Georgia","[0.31776222808336013, 2.2407210385406726, 0.20273157920418264]"
13109,"[1.0589881780199764, 0.05588353707155644, 0.051744015806996696]",10670,"Evans County, Georgia","[2.8529229232438955, 0.27029622775952639, 0.20273157920418419]"
13111,"[0.1376575100934778, 0.7279358949731188, 0.12075220183638403]",24900,"Fannin County, Georgia","[0.31776222808336174, 1.7798676037446037, 0.20273157920418419]"
13113,"[0.6171202762732791, 0.5846402617325802, 1.541333575678315]",111627,"Fayette County, Georgia","[0.31776222808336174, 0.27029622775952639, 1.1213451797300837]"
13115,"[0.5338236616315745, 0.5057276794404388, 1.4682663698522556]",96560,"Floyd County, Georgia","[0.31776222808336013, 0.27029622775952639, 1.2060041755493374]"
13117,"[1.2218292629819043, 2.1575224596670672, 1.0717800552472845]",221009,"Forsyth County, Georgia","[0.31776222808336174, 0.81695026329382814, 0.20273157920418419]"
13119,"[0.12339420181873169, 0.11689977014406161, 0.10824052791116817]",22320,"Franklin County, Georgia","[0.31776222808336013, 0.27029622775952483, 0.20273157920418264]"
13121,"[45.55860149300666, 55.10037173060322, 38.28359471324964]",1023336,"Fulton County, Georgia","[2.149103394438177, 2.3160436029730129, 1.9963668863226633]"
13123,"[0.16437633524535614, 0.15572494917981108, 0.14418976775908435]",29733,"Gilmer County, Georgia","[0.31776222808336013, 0.27029622775952483, 0.20273157920418264]"
13125,"[0.01661841266429694, 0.015743759366176044, 0.014577554968681523]",3006,"Glascock County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13127,"[1.467162044896352, 1.442574568849173, 0.40979126745293604]",84502,"Glynn County, Georgia","[1.3224471138316598, 1.3076100081015078, 0.20273157920418264]"
13129,"[1.3145888736690454, 0.2980315645285705, 1.2759551523412684]",56904,"Gordon County, Georgia","[1.5731805444597411, 0.27029622775952639, 1.5469935082409607]"
13131,"[0.13714889599995972, 0.12993053305259342, 0.1203060491227717]",24808,"Grady County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
13133,"[0.09399962426182329, 0.08905227561646417, 0.08245581075598535]",17003,"Greene County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13135,"[9.015017888299063, 9.751069578388588, 10.39913849850795]",907135,"Gwinnett County, Georgia","[0.83261513836661449, 0.90151780281756588, 0.95800760483582736]"
13137,"[0.9722806303381434, 0.959406408838255, 1.2145703583314318]",44246,"Habersham County, Georgia","[1.5292552418473235, 1.5175529958080249, 1.7245906383678282]"
13139,"[1.0870907555120952, 1.0298754525904057, 1.9535883820281557]",196637,"Hall County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.83235872666138899]"
13141,"[0.0477654974782188, 0.0452515239267336, 0.04189955919142]",8640,"Hancock County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
13143,"[1.1605562011299089, 0.15210587475465245, 1.140838772920971]",29042,"Haralson County, Georgia","[2.0542718913091726, 0.27029622775952639, 2.0392284111341246]"
13145,"[0.18604218994641405, 0.17625049573870807, 0.16319490346176677]",33652,"Harris County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13147,"[0.14126756447464398, 1.1338324295022923, 1.1239189162058234]",25553,"Hart County, Georgia","[0.31776222808336013, 2.1461820828900806, 2.1384724649214695]"
13149,"[0.06350489230697909, 0.060162529553980194, 0.05570604588331499]",11487,"Heard County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
13151,"[3.2260253292534298, 3.161497680345354, 2.075460815134587]",221768,"Henry County, Georgia","[1.1671139887425639, 1.1493759041393585, 0.77989756762557416]"
13153,"[2.8409934036321336, 1.7967305929146464, 1.7377135119580058]",152122,"Houston County, Georgia","[1.3864607675441902, 0.98421678629196196, 0.95489600369457828]"
13155,"[0.05208871727312236, 0.04934720583769487, 0.045691857257124886]",9422,"Irwin County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13157,"[0.3572184744855451, 1.3384175021442026, 0.31334953902240786]",64615,"Jackson County, Georgia","[0.31776222808336174, 1.4773859757741945, 0.20273157920418419]"
13159,"[0.07548496557495361, 0.07151207264995607, 0.06621488208329268]",13654,"Jasper County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
13161,"[0.08224621597030793, 0.07791746776134437, 0.07214580348272628]",14877,"Jeff Davis County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13163,"[0.08799023817862611, 0.08335917301133002, 0.07718441945493522]",15916,"Jefferson County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13165,"[0.04892093601675434, 0.046346149910609376, 0.04291310176908276]",8849,"Jenkins County, Georgia","[0.31776222808336013, 0.27029622775952483, 0.20273157920418264]"
13167,"[0.0525475756401007, 0.04978191376430592, 0.04609436459657955]",9505,"Johnson County, Georgia","[0.31776222808336174, 0.27029622775952794, 0.20273157920418419]"
13169,"[0.15823979563877974, 0.14991138534200185, 0.13880683827963133]",28623,"Jones County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
13171,"[0.10210427927375254, 0.09673036983829189, 0.08956515725767769]",18469,"Lamar County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13173,"[0.05748997780972195, 0.0544641895039471, 0.05042980509624731]",10399,"Lanier County, Georgia","[0.31776222808336174, 0.27029622775952794, 0.20273157920418419]"
13175,"[0.2626881224739633, 0.24886243181743886, 0.2304281776087397]",47516,"Laurens County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13177,"[0.1621870832776045, 0.15365092099983585, 0.1422693712961443]",29337,"Lee County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418264]"
13179,"[0.3459128677328877, 1.3277069273258975, 1.3034323401165708]",62570,"Liberty County, Georgia","[0.31776222808336174, 1.4985664022918204, 1.4823670025170015]"
13181,"[0.04327642526151578, 0.04099871866880443, 0.0379617765451893]",7828,"Lincoln County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13183,"[0.10192737002383342, 0.09656277160152639, 0.08940997370511701]",18437,"Long County, Georgia","[0.31776222808336174, 0.27029622775952794, 0.20273157920418419]"
13185,"[1.6337110468672718, 0.6003578338742611, 1.555886883216906]",114628,"Lowndes County, Georgia","[1.1491546416463936, 0.27029622775952639, 1.1063053832583385]"
13187,"[0.17384098011604024, 1.164691454846775, 2.152492087821088]",31445,"Lumpkin County, Georgia","[0.31776222808336013, 1.9876035364687383, 2.5267878389519618]"
13189,"[0.11880561814894923, 0.1125526908779519, 0.10421545451662213]",21490,"McDuffie County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13191,"[0.07699422261332789, 0.07294189510736325, 0.06753879176607706]",13927,"McIntosh County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
13193,"[0.07435716910671786, 0.07044363389057481, 0.06522558693571742]",13450,"Macon County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13195,"[0.15935100686483525, 0.15096411176668603, 0.13978158496915374]",28824,"Madison County, Georgia","[0.31776222808336013, 0.27029622775952483, 0.20273157920418264]"
13197,"[0.0471242014472612, 0.04464398031845798, 0.04133701881338703]",8524,"Marion County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13199,"[0.1165057978999978, 0.11037391379999793, 0.10219806833333143]",21074,"Meriwether County, Georgia","[0.31776222808336013, 0.27029622775952483, 0.20273157920418264]"
13201,"[0.03276138171943568, 0.031037098471044324, 0.02873805413985586]",5926,"Miller County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13205,"[0.12416265137306878, 0.11762777498501253, 0.1089146064676042]",22459,"Mitchell County, Georgia","[0.31776222808336013, 0.27029622775952483, 0.20273157920418264]"
13207,"[0.1509588743217874, 0.14301367041011434, 0.13242006519455027]",27306,"Monroe County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
13209,"[0.050087431383409965, 0.047451250784283125, 0.04393634331878067]",9060,"Montgomery County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
13211,"[0.10045128346981876, 0.09516437381351252, 0.08811516093843753]",18170,"Morgan County, Georgia","[0.31776222808336013, 0.27029622775952483, 0.20273157920418264]"
13213,"[0.21734959876807522, 0.20591014620133444, 0.1906575427790134]",39315,"Murray County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13215,"[4.091778850634955, 3.0343168058646963, 0.9577007461710152]",197485,"Muscogee County, Georgia","[1.4776281066701153, 1.2151395668902998, 0.20273157920418419]"
13217,"[0.5915347760036956, 1.5604013667403431, 0.5188901543892067]",106999,"Newton County, Georgia","[0.31776222808336013, 1.1693127467445803, 0.20273157920418419]"
13219,"[0.2036557171415075, 0.1929369951866913, 0.17864536591360305]",36838,"Oconee County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
13221,"[0.08248946618894708, 0.07814791533689722, 0.0723591808674974]",14921,"Oglethorpe County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
13223,"[1.861465120896231, 0.8161248513753767, 2.7556711586809124]",155825,"Paulding County, Georgia","[0.99417615901224332, 0.27029622775952639, 1.338576633864712]"
13225,"[0.1473598767687409, 0.1396040937809124, 0.12926304979714107]",26655,"Peach County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
13227,"[0.17045206229727347, 0.16148090112373276, 0.14951935289234514]",30832,"Pickens County, Georgia","[0.31776222808336174, 0.27029622775952794, 0.20273157920418419]"
13229,"[0.10598522594385773, 0.10040705615733891, 0.09296949644198049]",19171,"Pierce County, Georgia","[0.31776222808336013, 0.27029622775952483, 0.20273157920418264]"
13231,"[0.09918527665008359, 0.09396499893165815, 0.08700462864042423]",17941,"Pike County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13233,"[0.23095502576968394, 0.2187994980975953, 0.2025921278681438]",41776,"Polk County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
13235,"[0.06220018658882407, 0.058926492557833325, 0.054561567183179]",11251,"Pulaski County, Georgia","[0.31776222808336174, 0.27029622775952794, 0.20273157920418419]"
13237,"[0.11873374876616967, 0.112484604094266, 0.10415241119839444]",21477,"Putnam County, Georgia","[0.31776222808336174, 0.27029622775952794, 0.20273157920418577]"
13239,"[0.012908846830051028, 0.01222943383899571, 0.011323549850921951]",2335,"Quitman County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
13241,"[0.3638745865788846, 0.3590564282410313, 1.080302638964203]",16559,"Rabun County, Georgia","[1.5292552418473235, 1.5175529958080265, 2.4845826008917897]"
13243,"[0.039677427708469507, 0.03758914203960269, 0.034804761147780264]",7177,"Randolph County, Georgia","[0.31776222808336174, 0.27029622775952794, 0.20273157920418419]"
13245,"[2.114788109952587, 2.056115051534033, 2.9778843069759615]",201647,"Richmond County, Georgia","[0.87987763830673738, 0.85517656335978809, 1.18034878975528]"
13247,"[1.4939914383294253, 0.46799188894366606, 1.433325823095987]",89355,"Rockdale County, Georgia","[1.289331934394047, 0.27029622775952483, 1.2529392926898084]"
13249,"[0.028183854877773085, 0.026700494094732394, 0.024722679717344806]",5098,"Schley County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
13251,"[0.0776410470583454, 0.07355467616053776, 0.06810618163012758]",14044,"Screven County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13253,"[0.046814610259902405, 0.04435068340411807, 0.04106544759640562]",8468,"Seminole County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
13255,"[0.3582744015710011, 0.3394178541198957, 0.3142757908517552]",64806,"Spalding County, Georgia","[0.31776222808336174, 0.27029622775952794, 0.20273157920418419]"
13257,"[0.14236219045852008, 0.38706813906561377, 0.1248791144372983]",25751,"Stephens County, Georgia","[0.31776222808336174, 1.1958680521528744, 0.20273157920418577]"
13259,"[0.031539602212180336, 0.02987962314838137, 0.02766631772998275]",5705,"Stewart County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
13261,"[0.16800297486870255, 0.1591607130335077, 0.14737103058658124]",30389,"Sumter County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13263,"[0.03411584316413055, 0.03232027247128157, 0.029926178214149602]",6171,"Talbot County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13265,"[0.008806763597546586, 0.008343249723991504, 0.007725231225918062]",1593,"Taliaferro County, Georgia","[0.31776222808336013, 0.27029622775952639, 0.20273157920418419]"
13267,"[0.1387189655929937, 0.1314179674038888, 0.12168330315174891]",25092,"Tattnall County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
13269,"[0.04550990454174735, 0.04311464640797117, 0.039920968896269594]",8232,"Taylor County, Georgia","[0.31776222808336174, 0.27029622775952639, 0.20273157920418419]"
