County Code,%
17087,0.01550147263990079
45077,0.015464379023790727
16043,0.015452368075407556
18163,0.015408235701982709
47123,0.01522732216663041
45045,0.015037111591407594
01109,0.015021330289010395
13087,0.01491313101185594
47093,0.014907965238132821
28073,0.01477492858784516
04025,0.014630123868382085
12073,0.0145923522176901
02130,0.014549687181725593
37113,0.01454503141726786
29095,0.014310473676678698
06051,0.014305128388527287
08031,0.014140189882549852
37173,0.013941168269901019
20051,0.013844183712317862
56045,0.013819789939192924
20011,0.01368269822809058
40039,0.013655139453111665
54011,0.013543500682384073
51013,0.013475331449684852
21151,0.013400783945860834
47011,0.013398411331227869
45019,0.013367500327882084
16019,0.013365172143417207
48041,0.013156879913981227
45073,0.013096719271822408
29195,0.013054830287206266
40123,0.013044612575006522
21035,0.013008299294950178
17109,0.012904890953671441
31121,0.012774655084312723
41037,0.012759984688018375
13187,0.012720623310542217
53033,0.012697851597929273
48495,0.012669453946534905
30057,0.012619888944977285
29135,0.012485953302534648
31131,0.012437037497668056
17065,0.012405408758218583
33009,0.012375123751237513
17165,0.012342123668079154
47143,0.012329696072991801
40119,0.01232574478312852
08063,0.012202562538133009
21111,0.01215127157177351
13241,0.01207802403526783
49021,0.012015139075234795
08003,0.012009126936471718
48453,0.012006773821564332
27103,0.011913626209977662
17063,0.011896028709082618
08013,0.011792965185925406
18129,0.011775788977861516
16035,0.011768859597505002
37119,0.011755393023553447
47125,0.011750641176290271
46011,0.011718177823348469
18097,0.011686847727811192
24047,0.011663167716351761
13257,0.011650033008426857
25007,0.011596892032935173
05045,0.01145409770345341
29031,0.011404964961413203
51143,0.01134760970706956
02220,0.011325028312570781
21141,0.011281164216147107
24510,0.011225645230564992
48471,0.011191315539141626
13045,0.01118173764202957
01125,0.011159522954653521
31045,0.011137097672346587
25025,0.011093684250793772
29186,0.011092623405435386
13009,0.011075668970405813
13051,0.01106952352619672
19147,0.011053387863380126
01101,0.011044890854388577
47187,0.010953552373954277
05125,0.010951702989814916
05119,0.010934520025429117
48043,0.010869565217391304
27117,0.010867202782003912
39043,0.010651470568655385
30001,0.010637166258908627
08019,0.0105977108944468
41039,0.010554261079944468
48163,0.010550749103186326
01087,0.010546854400674998
47001,0.01053518752633797
45071,0.010504477533548676
41017,0.010479463010253327
41071,0.0104726995763317
51700,0.010449608139694762
49019,0.010439503079653408
30053,0.010384755179396646
47149,0.010381150426113784
37081,0.01035812249438935
13143,0.010329867089043454
37183,0.010317245753927957
22033,0.01028997599751251
48209,0.010270455323519343
45075,0.010238558410975734
29189,0.010214494367507492
16057,0.01020512297173181
39013,0.010193234604575305
39041,0.010180033899512886
51121,0.010141782113953064
54029,0.01013856032443393
16001,0.010134496022773339
06037,0.010002056635905903
45047,0.009981036031540073
29093,0.009978048293753742
29089,0.00994233446013124
21073,0.009889240506329115
29079,0.009837678307919331
27169,0.009813927926513307
39049,0.009806107939942334
37063,0.009797134011730435
19013,0.009781496418467464
29217,0.009651112290691502
40109,0.009578911069389632
21157,0.009564801530368245
17029,0.009552375675830579
22055,0.009527833702019073
16085,0.009527439024390244
42101,0.009503326802187934
51730,0.009409698262342387
13109,0.00937207122774133
28081,0.009369766107213549
31055,0.009369453778862873
40027,0.009330534173081408
31145,0.009326618168252192
39035,0.009284813247187341
22093,0.009277728811986826
37189,0.00927265309150254
22099,0.00925805914048179
51059,0.009221430252614495
47141,0.009218896103040919
39173,0.009215245087122462
34007,0.009212976575517005
17157,0.00919652984273934
22105,0.009180628873077806
16013,0.00917810105089257
13053,0.009155832265152902
40069,0.009019572472264814
34017,0.008997275742902109
36011,0.008990380293086398
20015,0.008951883625512868
29027,0.00887350814144372
19103,0.00887087419053273
41049,0.008869966294128083
45039,0.008828852690592857
13281,0.008778860503906593
47157,0.008773778813036124
48131,0.008750437521876094
48113,0.00873791837153163
30083,0.00870928409684724
17185,0.00870170553428472
39153,0.008698870997593929
42027,0.008670663429618987
45007,0.0086483626614573
26009,0.008641548565502939
51081,0.008542627712284298
48309,0.008469996047335178
29011,0.008397715821296607
51810,0.008395897499348213
12001,0.008349272854236877
51510,0.00834349528271613
42049,0.008327088017320343
13029,0.008280430582390284
18009,0.008231130134167422
29055,0.008229775327133568
40021,0.008213552361396304
26101,0.008205801501661674
01081,0.00817656345327723
12005,0.008153326013458424
39007,0.008144068573057385
12095,0.008140800856990475
39119,0.008133104057257052
21197,0.008124796880077998
51650,0.008123476848090982
36079,0.008088978766430738
01073,0.008036135316388712
29099,0.008027614995584811
36123,0.008024716125667054
13049,0.008001920460910618
18173,0.008000256008192262
48473,0.007981642222887358
44009,0.007918408716584314
46081,0.007911079466793244
29001,0.007886746322804526
41005,0.00784194558670006
48029,0.007829188875292947
13147,0.007826869643486088
20059,0.00782472613458529
08007,0.007779679477205539
48007,0.0077757474437230275
41007,0.007765582936425761
45091,0.007736165801505458
01069,0.007688167909587145
25027,0.007686779593186341
49035,0.007669299792928906
17055,0.007661661048115232
21239,0.007655795437145919
08069,0.007647216266217245
28089,0.007610784481610442
48451,0.007602250266078759
39009,0.007554467712204998
41067,0.00755003183024783
21233,0.007509762691498949
47185,0.007503845720931978
36029,0.007491482510102644
45059,0.007487608008745526
56015,0.0074682598954443615
25001,0.007467005170901081
45051,0.0074455081869567105
18157,0.007444472213507463
51161,0.007444353457902181
30049,0.007431408103207395
18141,0.007431049152674621
18167,0.007412142943176659
17199,0.007400828892835998
39123,0.007382616399251895
51199,0.007355537248440626
51740,0.007348927056649729
49005,0.00733179637157544
48463,0.007330034817665384
47059,0.0072870363623114475
26057,0.0072811999417504
37067,0.007267617917100705
27159,0.007266913741733886
18067,0.007266737719213255
31185,0.007249528780629259
18081,0.007237699201221197
39147,0.007226347262117681
22013,0.00721240533717995
35047,0.007204610951008645
48143,0.007201325043808061
32003,0.007190359907666501
36047,0.007188635110206721
20091,0.007186231181057094
42003,0.007181533665479265
39113,0.007153089287495835
17031,0.007129817839880434
30081,0.007127922448203763
22057,0.0071206957937032704
29165,0.007120406066585969
47017,0.007119464616260857
35017,0.007072135785007072
51630,0.007067887055164858
06007,0.007052683546089287
39161,0.007051688879486637
39111,0.007037297677691766
17193,0.006996921354603974
47009,0.006994637444625787
31151,0.006977880120019538
26107,0.0069410703130422715
06085,0.006929241503343229
40125,0.006916585973163646
27053,0.006896646850301383
01113,0.00687616035205941
24021,0.006866162340311239
45079,0.006836788760319278
24031,0.006801658838372468
13137,0.006780273923066492
06069,0.006732419968357626
30047,0.006720881779689495
48099,0.006694695123584072
19129,0.0066791343841838095
48353,0.006669779230307477
53011,0.0066378597827064486
53071,0.006629101756711966
05031,0.006614069069778429
29121,0.0065919578114700065
29117,0.006563833278634723
48255,0.006555657532450505
21107,0.006535378180550715
39099,0.006521512295224514
01097,0.006508596168124271
34015,0.00649950398522218
53041,0.006487945397451535
21177,0.006445790898543251
20173,0.006445375443119562
54039,0.006443264372506591
47065,0.006429286237413973
06081,0.006406928897472139
18165,0.006391818472355385
04005,0.006387146223067534
12117,0.006366923612285089
17131,0.006357279084551812
39065,0.006354451293130838
37135,0.006347146604981805
01059,0.006323510813203491
12087,0.006322951047712988
40115,0.006310940014515162
39061,0.00630330775343932
47025,0.006297824101772837
48371,0.006261740763932373
17019,0.00623743516665947
48439,0.006197716067256623
40095,0.006176270767710456
39133,0.0061758511866898055
18077,0.006169412055031156
02110,0.00615991129727732
48013,0.006147918929442384
31153,0.006144461884785754
13185,0.006106710402344977
48347,0.006078473087560405
42081,0.0060738581146744415
26081,0.006073129826386347
34025,0.006071781236917709
40117,0.006066120715802244
01043,0.00606273720459313
21117,0.006062626936251478
37175,0.005973358819664297
20111,0.005968367651447329
21203,0.005934718100890208
51069,0.005922696959287381
27123,0.005918812390293887
04013,0.005915629919134989
34013,0.00589775057283471
17133,0.005870611717740989
29071,0.005834419183570276
47105,0.00583045049947526
01067,0.005826147751106968
17181,0.005809900069718801
39089,0.005807268377100779
19083,0.005805178218971322
53053,0.005805097339872195
17113,0.005799858483453004
19059,0.005799454851243983
13017,0.005799454851243983
42063,0.005789449307581863
31159,0.005785697755149271
48423,0.005770340450086555
29003,0.005763688760806916
19167,0.005730987449137487
47023,0.00572967398155045
36109,0.005721314758131419
51710,0.005711604756950819
24017,0.00570685774071843
46065,0.005681818181818182
36085,0.005672090165225885
12085,0.005671041770373217
23023,0.005670059252119185
06073,0.005666492552631317
25017,0.005661182029646981
47171,0.005643659348721711
29105,0.005635390250774866
08097,0.0056331680937359175
38035,0.0056272245121899754
31111,0.005625879043600563
49053,0.005616399887672002
35001,0.005613388226361357
26073,0.0056115148284279345
12086,0.005602767472248792
01089,0.005602758798432348
21049,0.005583628800357353
17167,0.005569648453916222
26065,0.005554571933442342
41029,0.005542034018852152
12107,0.005534264012064695
01033,0.005533421868083223
48035,0.005525777753218766
37019,0.00551385158286925
48223,0.005494505494505495
31157,0.005491186645434078
05001,0.0054902822005051055
12079,0.005487269534679543
09009,0.005485047410649161
26161,0.005483824089890845
29229,0.005468664552116373
21015,0.005445945104873343
20169,0.005440499075115157
26099,0.005416431378424165
13171,0.005414478315014348
39157,0.005410084397316598
48321,0.0053782235727539195
26077,0.005350577480183754
13067,0.005346521419501437
48201,0.0053377743616021866
48121,0.005333796422635144
24043,0.00532297128256993
54037,0.005322168606301448
48397,0.005320394134797506
26125,0.005305594186354976
36091,0.005285109644003823
06053,0.00528453790162488
48303,0.005278141566354487
19153,0.0052737609298695275
18123,0.005272593061267532
05107,0.005270092226613966
06059,0.005263934296013405
08015,0.00524714030853185
48049,0.005225889054375376
22017,0.005224009547882066
21155,0.005206977349648529
37097,0.005204839343958916
26163,0.005201884568466519
48323,0.005200658750108347
29157,0.005185377236193933
17033,0.005179200331468821
24025,0.005178622645718474
47155,0.00517207493302163
30063,0.005166623611469905
47041,0.005165022467847735
29201,0.005161956381468577
39021,0.005161689937285468
06067,0.005150350620022979
47159,0.005142181313313107
25009,0.005134669545504725
13089,0.005132908562637018
50023,0.005127854505674826
12099,0.005125328124891779
22069,0.005106991471324243
20037,0.00510673067102441
40111,0.005100349373932114
39095,0.005086846340245279
53067,0.0050868026538576135
39103,0.005078404929438385
37021,0.005076379994376933
24033,0.005065805920165101
34029,0.005063316776287475
19087,0.005057401507105649
18057,0.005057321579275096
51550,0.005043288223921997
37139,0.0050170579971904475
51165,0.005016051364365971
47021,0.0050150451354062184
12057,0.0050136676941052345
27019,0.004986934232311344
51680,0.004986785019697801
48355,0.0049813200498132005
21125,0.004979253112033195
12011,0.0049747804812655
19113,0.0049625328767803085
45081,0.004951230380749616
20021,0.004939247258717771
22005,0.004934738088775938
06055,0.004923821448166228
18005,0.004913884179749884
44007,0.004892113124592653
09001,0.004871967861958086
13091,0.0048631036327384134
29037,0.00486168506004181
18003,0.004859558752065313
29049,0.0048520135856380394
16067,0.004850601474582848
32031,0.004849917110507566
49057,0.004847309743092583
39165,0.004844470477356504
53029,0.00484050534875841
36103,0.004823852341879815
08085,0.004822647151021196
46099,0.004804663726924268
12019,0.004800514615166746
23005,0.004793847439229423
48123,0.004792715073088905
48481,0.004792140888942135
45003,0.004777317297471605
42083,0.00477520712460903
27027,0.004771371769383698
06071,0.004766141331977631
31155,0.004753303545964445
24003,0.004750627258747312
16005,0.004740628370290482
29159,0.004737876957335418
49049,0.004727342102552934
36063,0.004722371763994749
47179,0.004708097928436911
06111,0.004707333319211334
53049,0.004706103816650195
39051,0.004704332690407866
54069,0.004704111393357795
37115,0.004686035613870665
12103,0.0046839382552850434
17145,0.00468230556726132
35013,0.004668381518811243
48141,0.0046543933893292665
06077,0.004633989769786114
06011,0.004632203075782842
29083,0.004630915995183847
04019,0.004625046496478076
06001,0.0046124789403922065
26139,0.004605845881310895
55031,0.00459675009768094
27105,0.0045770779934090075
10001,0.00457595222705875
51820,0.0045689221912550825
38017,0.004564933323442644
26087,0.004527960153950645
17119,0.004515369187873224
40143,0.004510529753942825
12123,0.004509582863585118
29187,0.004502679094060966
29161,0.0044835007173601145
36071,0.0044830041401861765
18053,0.004481826194780166
45031,0.00446202814052414
22073,0.00445908155660167
48157,0.004452017370962324
47119,0.00444538291417077
24037,0.004441010063328804
53021,0.0044365572315882874
28079,0.004420866489832007
13107,0.004417936823503424
05019,0.0044136469965132185
29147,0.004411116012351125
22007,0.004406256884776382
26049,0.00440512462831761
13081,0.004401214735266934
48225,0.004394831677946734
51153,0.004393576591023923
40013,0.004388563403769776
36081,0.004371951956534225
12115,0.004362906568355839
01015,0.004362582998141539
13291,0.004361479413817167
40131,0.004358912887125951
48491,0.004350145067881177
26055,0.0043438599539550845
47147,0.004337453914552158
48245,0.004319162553645962
06095,0.004316151265200236
06065,0.004313700690317752
48219,0.004296455424274973
33015,0.004286877866849574
18041,0.004286142900004286
42019,0.0042815779755628934
48085,0.004257198656853824
28057,0.004250074376301585
31047,0.004230118443316413
19045,0.004227525417996576
06041,0.004220202492988709
26143,0.004219409282700422
13097,0.004218697266284171
18143,0.004214075010535188
01103,0.0042012570160992165
08059,0.004197000194111259
05027,0.0041839253587716
29047,0.004182612878265052
42107,0.004179058736670544
06113,0.0041704896154808576
55059,0.00416213291474168
21019,0.004155239757333998
51107,0.004145668424257343
42009,0.004138644593895499
06107,0.004126514593744638
22051,0.004123494065604791
21183,0.004102059233735335
47113,0.004095716904047592
36007,0.004095549161948253
48465,0.004091569321413228
24005,0.004091328069157884
21205,0.0040898122776164576
17043,0.004088800130841604
26137,0.004086636697997548
09011,0.004077079032323824
44001,0.004076059265901726
18059,0.004069617591600309
34023,0.004061772390221641
26091,0.004060748802079103
36057,0.004058771004139946
17073,0.004058441558441558
08107,0.004057124310288867
12105,0.004053147268854265
31019,0.004049976712633903
48183,0.004040567295648309
19017,0.004032583272844584
48061,0.004027147713409217
29221,0.00402592696968477
45001,0.004020585397233837
48277,0.004016790182964793
13111,0.004016064257028112
21059,0.004013082649437165
37051,0.003973991752438655
39017,0.0039731205153402185
13245,0.003967329045311857
12127,0.003967024580439924
29019,0.003963894583054917
39155,0.003963830050786573
34039,0.003959469431096233
26069,0.003948355509930114
50015,0.003947420360794221
48167,0.003946198141644229
39025,0.003940459654618711
25003,0.003940017178474899
21217,0.003937472929873607
39045,0.003931925267207088
17095,0.003926341827319486
08041,0.003922799309587321
42045,0.0039048494680530067
24045,0.0038995096366631894
39141,0.003896103896103896
27083,0.0038912019922954203
55035,0.0038848152284756956
55135,0.0038810082859526904
06039,0.0038785496809892886
18095,0.003867095656478159
40145,0.0038620476576680957
36067,0.0038610535528127775
39003,0.00385571899519963
01005,0.0038513383400731755
29183,0.0038371218516415205
09005,0.003834124806239764
47043,0.003833620854897451
41065,0.003829216925138809
12109,0.00382836992262439
37085,0.0038202642094727272
21113,0.003819928567335791
17163,0.003805768784323277
53015,0.003803727653100038
13293,0.0037972280235428137
18085,0.003793051130329237
42079,0.0037928712983946672
48485,0.003792533260516695
55079,0.0037837065189059204
47145,0.0037825774482732532
48215,0.003765401374136164
36083,0.0037483600924595488
39151,0.003747202980632314
36055,0.003744682216905368
36027,0.0037354867848665243
20009,0.003734827264239029
34003,0.0037267702424849678
45085,0.0037245335021788522
42021,0.0037110708666092686
48091,0.003709529038193311
08037,0.0037044583155828037
37109,0.0036960378474275575
53073,0.0036900369003690036
21013,0.0036877235682413246
21095,0.0036808009422850414
06061,0.0036790695107625925
51087,0.0036753333067892596
37195,0.0036737242992370897
30013,0.0036695003363708643
48441,0.0036620646720621087
40051,0.0036593175372792975
46103,0.00365724317009838
29213,0.0036539691239609027
32510,0.003653501881553469
44003,0.0036448904710413453
36069,0.003642058491459373
39057,0.0036415500864868146
42095,0.0036388416574592948
10005,0.0036322196039972575
39069,0.0036193854283542654
06029,0.0036166855789183396
18175,0.003614022406938923
45087,0.0036136306146785676
13151,0.0036073734713754917
53077,0.003605249242897659
18179,0.003577945543668825
22063,0.003567911629964749
06021,0.0035606195478013174
48199,0.0035510102624196583
22103,0.0035488679111363476
28137,0.003545973547037339
13215,0.003544573005544725
34031,0.003543690753920208
54049,0.003537443843078991
06079,0.00353498039853369
48361,0.00353090720775858
37179,0.003530356654280999
36059,0.003525523319867793
13129,0.0035146914100941938
55021,0.0035132713826479525
54079,0.0035124075797755574
49011,0.0035058913582699594
39085,0.00349934824638911
17201,0.003498056829431251
12033,0.003489991655747223
39047,0.003487236713628121
17197,0.0034806367824993583
36015,0.003475359699728922
26005,0.003461764807698965
17135,0.0034539928156949434
12009,0.003453456046138173
18019,0.0034473545862743578
51197,0.0034463744141163496
06013,0.0034357389085097967
39077,0.0034223720460651278
48339,0.0034160189714906248
47035,0.003409768988151053
29145,0.0034075033223157393
28099,0.003401013502023603
53035,0.003398650358179985
13073,0.00339097999321804
08123,0.0033906120732914704
55063,0.003386329388259596
37141,0.0033846674564224064
50021,0.003372112628561794
13123,0.003363266404331887
13247,0.0033573946617424877
02020,0.0033535440253259644
23007,0.0033332222259258026
45015,0.0033191400582272
45083,0.003317156665992178
56033,0.0033112582781456954
48375,0.0033103813559322032
25023,0.0033101944252431534
36117,0.003304037533866385
21195,0.003302782594335728
50005,0.0032967395246101604
37087,0.003295870274545994
33001,0.0032906102436696884
24009,0.0032876352039977646
26149,0.0032866087127996976
41045,0.003285259042675515
27047,0.003284503711489194
06087,0.0032766234759149973
29069,0.0032749304077288356
17097,0.0032714740266297985
26021,0.0032465424323095903
36001,0.003237859645260097
01083,0.003234396731103037
34021,0.0032343008384924923
37071,0.0032263268269075657
05033,0.0032119742399665955
53063,0.0032059502436522186
29167,0.00319642000958926
13179,0.00319642000958926
47163,0.003191482571313678
37127,0.0031913196106590075
39055,0.00318945354029343
26117,0.003175913869215867
53061,0.003174119499250908
21121,0.003155868337172973
48273,0.003155569580309246
25021,0.0031555650541251123
54051,0.0031453464599125592
06099,0.0031390796956939212
09003,0.0031376451300946114
41011,0.003136713665093082
05115,0.003135828407469543
37129,0.0031322292970829995
37001,0.003131105656029257
48427,0.0031190543027354105
45023,0.003107423635064168
24019,0.0031000062000124
36113,0.003097557575851441
50007,0.003095381072363819
13157,0.003095256519384044
36101,0.0030946977511863006
42129,0.003094599080622746
18011,0.0030934372728257
19061,0.0030926878550147936
36005,0.0030912538125463687
49045,0.003084848765289282
39079,0.003076449776957391
39101,0.003072385400024579
30029,0.0030586651985073715
35035,0.0030576364470264487
31141,0.0030431210249231614
22047,0.003037667071688943
06057,0.0030270313903155177
22079,0.0030206004953784813
27171,0.003017729158807997
19125,0.003013046491307361
13047,0.0030121389198469834
42037,0.0030111412225233363
26103,0.0030104613532023782
18177,0.003004446580939791
18183,0.002989625997787677
25013,0.0029884709061684172
18127,0.002979897610718096
17179,0.0029765226773821483
37025,0.0029763381120095243
29219,0.0029584048281166794
34001,0.0029521275614319293
51041,0.0029497741947853893
45027,0.002945421342523048
48027,0.0029376253998842573
18151,0.002931175987806308
54033,0.0029239766081871343
15003,0.002921605270978889
55127,0.0029137812138812537
19163,0.0028989876735044124
13057,0.0028962840675413443
51061,0.002895655069568113
30093,0.002894104708708361
39029,0.0028933789844239766
27037,0.002874347882324198
17037,0.002870044390019899
18109,0.002869522798358633
13313,0.002868370478731033
20079,0.0028642625955947643
26017,0.0028640438389643617
19179,0.0028586130009719286
37159,0.0028585108587681246
05069,0.002856489945155393
28059,0.0028320388555730983
48039,0.0028233035474809075
17115,0.0028155795401220087
20061,0.0028100938571348284
20177,0.0028066866502756164
48241,0.002805206463195691
40037,0.0028045770697778774
13299,0.00279814203368963
20035,0.002796968086594132
28093,0.0027932180665344543
53027,0.0027922041659686155
36111,0.002789789370902497
28095,0.002787611852925599
21089,0.0027860585629509932
42071,0.002785515320334262
36119,0.002770532208976114
41019,0.0027660731902966152
17161,0.0027627362139462926
49047,0.0027492920572952466
04001,0.002735529051318525
45013,0.002730017635913928
19099,0.0027242018088700012
20055,0.0027231632264037905
31053,0.0027205702315205266
19187,0.002719682341102559
39171,0.0027014614906664507
55045,0.0026972353337828725
34035,0.0026966211337194493
06017,0.0026936026936026937
25005,0.0026866120747093087
12069,0.0026833951508068075
12097,0.0026784518548279095
36105,0.0026737610459753214
18133,0.002671225558286142
06031,0.002670494375271222
27041,0.0026697992310978215
08077,0.0026651919271336528
04009,0.002659645203329876
47045,0.002651957144372547
01053,0.002650551314673452
18083,0.0026494277236117
54003,0.0026425897379431843
51149,0.002642356982428326
39063,0.0026360185575706454
23019,0.002634941965403212
13153,0.002629468452952236
18107,0.0026264642538215053
36031,0.002624534145189229
41059,0.002615883645495448
54081,0.0026109319721674654
34027,0.002608226345894953
29109,0.002605455824496496
45035,0.0026012368881403107
17081,0.0026001040041601664
13013,0.0025931592459092915
16055,0.002592167765097757
36093,0.002588108933505011
27059,0.0025624599615631004
17183,0.0025604588342230928
17203,0.0025549310168625446
12051,0.0025451768897938407
13213,0.002543558438255119
48135,0.002540295436359249
21029,0.00252681583302801
26075,0.002524296352391771
24027,0.0025218057389994105
47013,0.0025180037266455155
08005,0.0025115058361116866
55133,0.0025098889625122986
26147,0.0025064698252363913
27137,0.0025002500250025004
20103,0.002493641214902
12091,0.0024854600586568572
49043,0.0024809586424194307
12089,0.00248071246061869
19127,0.0024806509228021433
39139,0.0024771483068691323
47177,0.002468160726626518
54099,0.002467247292196097
06083,0.002465427975883632
48329,0.0024605542398425245
09007,0.0024490445664884985
48291,0.0024478605698619407
01051,0.0024450176652526315
39107,0.002444449876555281
05005,0.0024353416784374847
08035,0.0024343338445434407
22009,0.0024320840528248657
13135,0.0024252178562176522
39135,0.002424418745605741
08101,0.002422436607862018
34019,0.0024062369662164328
40041,0.0024039617289292755
01003,0.00239735715347401
16083,0.0023948080561343008
42007,0.0023890723829205216
24013,0.0023858376676050962
04003,0.0023853065118867776
01117,0.0023739210528814655
13127,0.0023668078862038766
55055,0.002363367799113737
55139,0.0023545200899426676
33017,0.002354270646953574
16017,0.0023509497837126197
29023,0.0023397833360630804
18033,0.0023394001777944135
54107,0.0023352755041275994
05093,0.002334539512081242
13069,0.0023249325769552683
05007,0.0023229613110793638
48367,0.0023176582381162075
36013,0.0023165307635285397
55009,0.0023041386169791976
39097,0.0023031391787005687
06093,0.002293420177510722
22095,0.0022919483853223624
12111,0.0022837977599206544
12121,0.002283417819792666
17111,0.0022801005850086645
48005,0.002278137850121311
28033,0.002277761643632802
42065,0.0022689628570780294
55089,0.0022646466018977737
56037,0.0022642363862787275
40121,0.0022638263192447878
13117,0.00226235130696035
37181,0.002260193472561251
37023,0.002250959471474716
05055,0.0022422530158303063
51800,0.0022403190214286516
26025,0.0022323753962466327
16011,0.0022123404349461296
06023,0.0021954539466943783
21179,0.0021949559911323777
17177,0.002191828862002455
22087,0.0021887585361582912
06097,0.0021865744329814937
26059,0.002184646305763097
55087,0.002167716202594756
01077,0.0021664247492363354
48469,0.0021629338034109464
53025,0.0021379855899771234
19155,0.0021371631296616873
36003,0.0021241795356543537
26093,0.0021206209178047334
08043,0.0021076592336551027
36039,0.0021049086469647218
13175,0.0021045542554087044
37151,0.002091816812628995
37125,0.002088205813564985
32005,0.0020824656393169513
12063,0.0020734412905098593
13115,0.002071251035625518
06101,0.00206930088669543
17089,0.002068777446564419
48349,0.002060878346351215
40019,0.002059477716451108
37045,0.0020587993082434326
36017,0.002058502645175899
05035,0.002031075454453133
48325,0.0020290972546314146
47053,0.0020242505212445094
33013,0.0020190871034176413
26115,0.002010616052758565
08001,0.0020072783914473883
40079,0.0020050929360575865
22019,0.0019940080059421437
09013,0.0019852036157175187
36033,0.0019837727389950205
12061,0.0019793749134023476
42127,0.0019719976336028395
41009,0.0019690853598503494
28047,0.0019681746164519716
33011,0.0019619335836433597
24015,0.0019492607428632691
48265,0.001941596769182976
26027,0.0019380220546909824
37083,0.0019317698875709925
39037,0.001931322183166596
42077,0.0019275940597058491
13223,0.0019252366436707845
22101,0.0019196437141266582
51085,0.0019158556211203923
55043,0.0019151951583866397
30031,0.0019138389695890989
42121,0.0019017914875813016
29169,0.001899190944657576
30111,0.0018934970997936088
42069,0.0018928549457933664
16027,0.0018894840763729465
13039,0.0018865076969514036
32019,0.0018804415276706971
34041,0.0018758734535768216
17007,0.0018690540717342954
47089,0.0018679368637340057
39005,0.001863863416088869
23001,0.0018636029034933236
12081,0.0018622568424637126
06047,0.0018610052405907576
06109,0.0018585978737640325
55105,0.0018562059151095163
18089,0.0018524388386443442
12035,0.0018465515649524512
51191,0.001844542000221345
48467,0.0018397571520559286
23009,0.00183759348756868
48251,0.0018374021583350687
46083,0.0018359066625052783
26045,0.001832172957127153
20209,0.0018311552758635424
47031,0.0018287553491093962
51031,0.0018197699810743922
37057,0.0018189976110498042
17099,0.0018076318215505865
39159,0.001803198874803902
50027,0.001801931670751045
42103,0.0017997912242179908
10003,0.0017953740392504672
13113,0.0017916812240766123
51067,0.001783516738304589
48139,0.0017804259965934516
42085,0.0017712752296015516
37047,0.0017697548889478807
22109,0.0017664723547076487
45021,0.0017653497157786957
12113,0.00175956175181968
12101,0.001756549979702089
36045,0.0017542936336684034
