CountyCode,Tally,Population,Geoname,Value
01125,[0.0],206102,"Tuscaloosa County, Alabama","[2.3896473680317403, 0.73792958611110226, 1.8096274757473267, 1.4765104201284676, 1.1976568850366605]"
01127,[0.0],64967,"Walker County, Alabama","[1.4670437504106544, -0.1593529420336289, -0.5802568284585865, -0.035293762590611809, -0.035293762590611809]"
01129,[0.0],16756,"Washington County, Alabama","[-0.38680579651670777, -0.1593529420336289, -0.58025682845858806, -0.035293762590610268, -0.035293762590610268]"
01131,[0.0],10986,"Wilcox County, Alabama","[-0.38680579651670777, -0.1593529420336289, -0.5802568284585865, -0.035293762590611809, -0.035293762590611809]"
01133,[0.0],23805,"Winston County, Alabama","[-0.38680579651670777, -0.1593529420336289, -0.58025682845858806, -0.035293762590610268, -0.035293762590610268]"
02013,[0.0],3296,"Aleutians East Borough, Alaska","[-0.15201524799473384, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
02016,[0.0],5647,"Aleutians West Census Area, Alaska","[-0.15201524799473384, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
02020,[0.0],298192,"Anchorage Municipality, Alaska","[0.54868891889166749, 0.63816927309444993, 1.4325340960789079, -0.75292903903731156, 0.0372554820518722]"
02050,[0.0],17968,"Bethel Census Area, Alaska","[-0.15201524799473384, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
02060,[0.0],898,"Bristol Bay Borough, Alaska","[-0.15201524799473384, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
02068,[0.0],1953,"Denali Borough, Alaska","[-0.15201524799473384, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
02070,[0.0],4954,"Dillingham Census Area, Alaska","[-0.15201524799473384, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
02090,[0.0],100605,"Fairbanks North Star Borough, Alaska","[-0.15201524799473384, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
02100,[0.0],2496,"Haines Borough, Alaska","[-0.15201524799473384, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
02105,[0.0],2078,"Hoonah-Angoon Census Area, Alaska","[-0.15201524799473384, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
02110,[0.0],32468,"Juneau City and Borough, Alaska","[-0.15201524799473384, -2.4927972491861157, -2.4927972491861157, 1.9968030338393514, 1.9596695152602714]"
02122,[0.0],58506,"Kenai Peninsula Borough, Alaska","[-0.15201524799473384, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
02130,[0.0],13746,"Ketchikan Gateway Borough, Alaska","[2.7363512869058675, -2.4927972491861157, 2.7048066147234602, -0.75292903903731156, -2.4927972491861157]"
02150,[0.0],13732,"Kodiak Island Borough, Alaska","[-0.15201524799473384, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
02158,[0.0],8049,"Kusilvak Census Area, Alaska","[-0.15201524799473384, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
02164,[0.0],1562,"Lake and Peninsula Borough, Alaska","[-0.15201524799473384, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
02170,[0.0],104365,"Matanuska-Susitna Borough, Alaska","[1.1623255433665181, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
02180,[0.0],9917,"Nome Census Area, Alaska","[-0.15201524799473384, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
02185,[0.0],9606,"North Slope Borough, Alaska","[-0.15201524799473384, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
02188,[0.0],7673,"Northwest Arctic Borough, Alaska","[-0.15201524799473384, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
02195,[0.0],3149,"Petersburg Borough, Alaska","[-0.15201524799473384, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
02198,[0.0],6347,"Prince of Wales-Hyder Census Area, Alaska","[-0.15201524799473384, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
02220,[0.0],8830,"Sitka City and Borough, Alaska","[3.1089006988176791, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
02230,[0.0],1088,"Skagway Municipality, Alaska","[-0.15201524799473384, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
02240,[0.0],6876,"Southeast Fairbanks Census Area, Alaska","[-0.15201524799473384, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
02261,[0.0],9355,"Valdez-Cordova Census Area, Alaska","[-0.15201524799473384, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
02275,[0.0],2411,"Wrangell City and Borough, Alaska","[-0.15201524799473384, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
02282,[0.0],601,"Yakutat City and Borough, Alaska","[-0.15201524799473384, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
02290,[0.0],5526,"Yukon-Koyukuk Census Area, Alaska","[-0.15201524799473384, -2.4927972491861157, -2.4927972491861157, -0.75292903903731156, -2.4927972491861157]"
04001,[0.0],73112,"Apache County, Arizona","[-1.7377250790179215, 1.3261806300370202, -0.61133073517869752, 1.2917741676186283, -1.7377250790179215]"
04003,[0.0],125770,"Cochise County, Arizona","[-1.7377250790179215, 0.90317899298913551, 1.4690513175876141, -1.4883233219014398, -1.7377250790179215]"
04005,[0.0],140908,"Coconino County, Arizona","[1.3140923272474898, 1.3558292214107033, 1.3799397136039109, 1.3226020021701053, 0.73846099936101883]"
04007,[0.0],53556,"Gila County, Arizona","[-1.7377250790179215, -0.88740953085886198, -0.61133073517869607, -1.4883233219014398, -1.7377250790179215]"
04009,[0.0],37599,"Graham County, Arizona","[1.8464656516998532, -0.88740953085886354, -0.61133073517869752, -1.4883233219014398, -1.7377250790179215]"
04011,[0.0],9613,"Greenlee County, Arizona","[-1.7377250790179215, -0.88740953085886354, -0.61133073517869752, -1.4883233219014398, -1.7377250790179215]"
04012,[0.0],20317,"La Paz County, Arizona","[-1.7377250790179215, -0.88740953085886354, -0.61133073517869607, -1.4883233219014398, -1.7377250790179215]"
04013,[0.0],4242997,"Maricopa County, Arizona","[1.0322677216917138, 1.2077723101781022, 1.4396755774339389, 0.96415546074765024, 0.6496194059958873]"
04015,[0.0],205249,"Mohave County, Arizona","[-1.7377250790179215, -0.88740953085886198, -0.61133073517869607, -1.4883233219014398, 0.43485402506057047]"
04017,[0.0],110026,"Navajo County, Arizona","[-1.7377250790179215, -0.88740953085886354, -0.61133073517869607, -1.4883233219014398, -1.7377250790179215]"
04019,[0.0],1016206,"Pima County, Arizona","[0.58898280672302583, 0.98536744289413969, 1.2993420707966941, 0.60849899387445205, 0.92052917298773185]"
04021,[0.0],418540,"Pinal County, Arizona","[-0.11232506602553911, 0.085016493285634973, 0.59286256104677204, 0.44309402360474653, -1.7377250790179215]"
04023,[0.0],45985,"Santa Cruz County, Arizona","[-1.7377250790179215, -0.88740953085886198, -0.61133073517869607, -1.4883233219014398, -1.7377250790179215]"
04025,[0.0],225562,"Yavapai County, Arizona","[-1.7377250790179215, -0.88740953085886198, -0.61133073517869607, 0.3853425634764347, -1.7377250790179215]"
04027,[0.0],205631,"Yuma County, Arizona","[0.43337366042756131, 0.54408444432095315, -0.61133073517869607, -1.4883233219014398, -1.7377250790179215]"
05001,[0.0],18214,"Arkansas County, Arkansas","[-0.75894713475214404, -0.40743510082604806, 2.4919529609339546, -0.75894713475214404, -1.0083488918686259]"
05003,[0.0],20492,"Ashley County, Arkansas","[-0.75894713475214404, -0.4074351008260465, -0.4074351008260465, -0.75894713475214404, -1.0083488918686243]"
05005,[0.0],41062,"Baxter County, Arkansas","[-0.75894713475214404, -0.4074351008260465, -0.4074351008260465, 1.8024760412737018, -1.0083488918686243]"
05007,[0.0],258291,"Benton County, Arkansas","[0.9009421210745262, 0.96258698855565294, 0.52399504897269167, -0.75894713475214404, 0.3616731975130752]"
05009,[0.0],37304,"Boone County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686259]"
05011,[0.0],10996,"Bradley County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686259]"
05013,[0.0],5144,"Calhoun County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686259]"
05015,[0.0],27646,"Carroll County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686259]"
05017,[0.0],10945,"Chicot County, Arkansas","[-0.75894713475214404, -0.4074351008260465, -0.4074351008260465, -0.75894713475214404, -1.0083488918686243]"
05019,[0.0],22657,"Clark County, Arkansas","[-0.75894713475214404, -0.40743510082604806, 2.3101488670182193, -0.75894713475214404, -1.0083488918686259]"
05021,[0.0],14920,"Clay County, Arkansas","[-0.75894713475214404, -0.4074351008260465, -0.4074351008260465, -0.75894713475214404, -1.0083488918686259]"
05023,[0.0],25264,"Cleburne County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686259]"
05025,[0.0],8241,"Cleveland County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686259]"
05027,[0.0],23901,"Columbia County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686259]"
05029,[0.0],20937,"Conway County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686259]"
05031,[0.0],105835,"Craighead County, Arkansas","[1.0501367119298137, 1.1023225344676615, 1.6237302595746435, 1.5955209640916099, 1.0228164685320658]"
05033,[0.0],62267,"Crawford County, Arkansas","[-0.75894713475214404, -0.4074351008260465, 1.4972700887745352, 1.4645460308797469, -1.0083488918686243]"
05035,[0.0],49235,"Crittenden County, Arkansas","[1.6540525147577978, -0.4074351008260465, -0.4074351008260465, -0.75894713475214404, -1.0083488918686243]"
05037,[0.0],17037,"Cross County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686259]"
05039,[0.0],7469,"Dallas County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686243]"
05041,[0.0],11876,"Desha County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686259]"
05043,[0.0],18651,"Drew County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686259]"
05045,[0.0],122227,"Faulkner County, Arkansas","[2.0470198085417377, 1.5116941499297203, -0.4074351008260465, 1.8088998153443925, 2.0384610819044919]"
05047,[0.0],17626,"Franklin County, Arkansas","[-0.75894713475214404, -0.4074351008260465, -0.4074351008260465, -0.75894713475214404, -1.0083488918686259]"
05049,[0.0],12123,"Fulton County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686259]"
05051,[0.0],97477,"Garland County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686243]"
05053,[0.0],18082,"Grant County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686259]"
05055,[0.0],44598,"Greene County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, 1.734742966517268, -1.0083488918686259]"
05057,[0.0],21974,"Hempstead County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686243]"
05059,[0.0],33374,"Hot Spring County, Arkansas","[-0.75894713475214404, -0.4074351008260465, -0.4074351008260465, -0.75894713475214404, -1.0083488918686243]"
05061,[0.0],13377,"Howard County, Arkansas","[-0.75894713475214404, -0.4074351008260465, -0.4074351008260465, -0.75894713475214404, -1.0083488918686259]"
05063,[0.0],37168,"Independence County, Arkansas","[-0.75894713475214404, -0.4074351008260465, -0.4074351008260465, -0.75894713475214404, -1.0083488918686243]"
05065,[0.0],13433,"Izard County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686259]"
05067,[0.0],17221,"Jackson County, Arkansas","[-0.75894713475214404, -0.4074351008260465, -0.4074351008260465, -0.75894713475214404, -1.0083488918686243]"
05069,[0.0],70016,"Jefferson County, Arkansas","[-0.75894713475214404, -0.4074351008260465, -0.4074351008260465, 1.3711223517197628, -1.0083488918686243]"
05071,[0.0],26176,"Johnson County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686259]"
05073,[0.0],6847,"Lafayette County, Arkansas","[-0.75894713475214404, -0.4074351008260465, -0.4074351008260465, -0.75894713475214404, -1.0083488918686243]"
05075,[0.0],16735,"Lawrence County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686243]"
05077,[0.0],9310,"Lee County, Arkansas","[-0.75894713475214404, -0.4074351008260465, -0.4074351008260465, -0.75894713475214404, -1.0083488918686243]"
05079,[0.0],13705,"Lincoln County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686259]"
05081,[0.0],12451,"Little River County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686259]"
05083,[0.0],21792,"Logan County, Arkansas","[-0.75894713475214404, -0.4074351008260465, -0.4074351008260465, -0.75894713475214404, -1.0083488918686259]"
05085,[0.0],72228,"Lonoke County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686259]"
05087,[0.0],16072,"Madison County, Arkansas","[-0.75894713475214404, -0.4074351008260465, -0.4074351008260465, -0.75894713475214404, -1.0083488918686243]"
05089,[0.0],16325,"Marion County, Arkansas","[-0.75894713475214404, -0.4074351008260465, -0.4074351008260465, -0.75894713475214404, -1.0083488918686259]"
05091,[0.0],43787,"Miller County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686243]"
05093,[0.0],42835,"Mississippi County, Arkansas","[-0.75894713475214404, -0.4074351008260465, 1.7909700130261563, -0.75894713475214404, -1.0083488918686243]"
05095,[0.0],7169,"Monroe County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686259]"
05097,[0.0],8879,"Montgomery County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686259]"
05099,[0.0],8398,"Nevada County, Arkansas","[-0.75894713475214404, -0.4074351008260465, -0.4074351008260465, -0.75894713475214404, -1.0083488918686243]"
05101,[0.0],7936,"Newton County, Arkansas","[-0.75894713475214404, -0.4074351008260465, -0.4074351008260465, -0.75894713475214404, -1.0083488918686243]"
05103,[0.0],24098,"Ouachita County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686243]"
05105,[0.0],10132,"Perry County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686259]"
05107,[0.0],18975,"Phillips County, Arkansas","[-0.75894713475214404, -0.4074351008260465, 2.4577447301147615, -0.75894713475214404, -1.0083488918686243]"
05109,[0.0],10832,"Pike County, Arkansas","[-0.75894713475214404, -0.4074351008260465, -0.4074351008260465, -0.75894713475214404, -1.0083488918686243]"
05111,[0.0],24023,"Poinsett County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686243]"
05113,[0.0],20173,"Polk County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686259]"
05115,[0.0],63779,"Pope County, Arkansas","[-0.75894713475214404, 1.4788065225092653, -0.40743510082604806, 1.4453642880790913, -1.0083488918686259]"
05117,[0.0],8251,"Prairie County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686243]"
05119,[0.0],393250,"Pulaski County, Arkansas","[0.60083764601235512, 1.1553745016032131, 0.6867528453108579, 1.2794245548265366, 0.8569739447898177]"
05121,[0.0],17448,"Randolph County, Arkansas","[-0.75894713475214404, -0.4074351008260465, -0.4074351008260465, -0.75894713475214404, -1.0083488918686243]"
05123,[0.0],26196,"St. Francis County, Arkansas","[-0.75894713475214404, -0.4074351008260465, -0.4074351008260465, -0.75894713475214404, -1.0083488918686259]"
05125,[0.0],118703,"Saline County, Arkansas","[-0.75894713475214404, -0.4074351008260465, 1.5343205006865708, 0.96364380496407021, 2.8422634837898428]"
05127,[0.0],10277,"Scott County, Arkansas","[-0.75894713475214404, -0.4074351008260465, -0.4074351008260465, -0.75894713475214404, -1.0083488918686243]"
05129,[0.0],7967,"Searcy County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686259]"
05131,[0.0],127793,"Sebastian County, Arkansas","[-0.75894713475214404, -0.4074351008260465, 0.96984247897784026, -0.75894713475214404, -1.0083488918686243]"
05133,[0.0],16910,"Sevier County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686259]"
05135,[0.0],17157,"Sharp County, Arkansas","[-0.75894713475214404, -0.4074351008260465, -0.4074351008260465, -0.75894713475214404, -1.0083488918686259]"
05137,[0.0],12539,"Stone County, Arkansas","[-0.75894713475214404, -0.4074351008260465, -0.4074351008260465, -0.75894713475214404, -1.0083488918686243]"
05139,[0.0],39887,"Union County, Arkansas","[-0.75894713475214404, -0.40743510082604806, -0.40743510082604806, -0.75894713475214404, -1.0083488918686259]"
